y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,agegroup,Year,Week,date,Season,time_rel
-0.3146034969064895,-0.4166992893443432,-0.20937284083997232,-0.6313634456688112,-0.027476800984007007,0.01633333333333333,10,Influenza A/H3,5-14,2023,10,2023-03-12,2022 to 2023,9
-0.4688566190382819,-0.5921621760844327,-0.3516040502838008,-0.8568012915758156,-0.13928590963517434,0.0013333333333333333,11,Influenza A/H3,5-14,2023,11,2023-03-19,2022 to 2023,10
-0.6006373600611314,-0.7498963409017558,-0.44929764127755606,-1.0661569922403222,-0.19977327593554894,6.666666666666666e-4,12,Influenza A/H3,5-14,2023,12,2023-03-26,2022 to 2023,11
-0.6810859851596439,-0.8378042393392422,-0.5341390441851637,-1.1705277728988701,-0.2838768191350701,3.333333333333333e-4,13,Influenza A/H3,5-14,2023,13,2023-04-02,2022 to 2023,12
-0.7149975603458063,-0.8904611719041939,-0.544939390711288,-1.2727725178655669,-0.2597811244884024,6.666666666666666e-4,14,Influenza A/H3,5-14,2023,14,2023-04-09,2022 to 2023,13
-0.6824264193310022,-0.8769874216087632,-0.49807328747808904,-1.2720476345401117,-0.170730140300144,0.0033333333333333335,15,Influenza A/H3,5-14,2023,15,2023-04-16,2022 to 2023,14
-0.5780055135827347,-0.7568779369710378,-0.40422492577032354,-1.1444463789483963,-0.09734895492980403,0.007666666666666666,16,Influenza A/H3,5-14,2023,16,2023-04-23,2022 to 2023,15
-0.41520602625924075,-0.5881951654189057,-0.2542566074651017,-0.9777499724933083,0.06895194754301939,0.04533333333333334,17,Influenza A/H3,5-14,2023,17,2023-04-30,2022 to 2023,16
-0.24397122430384888,-0.42756885344778356,-0.07111454182689131,-0.8270227256223457,0.30178034316847036,0.17333333333333334,18,Influenza A/H3,5-14,2023,18,2023-05-07,2022 to 2023,17
-0.07742757592455607,-0.2515079077725433,0.09179123788500448,-0.6158292254573925,0.4548235308289238,0.36966666666666664,19,Influenza A/H3,5-14,2023,19,2023-05-14,2022 to 2023,18
0.08237426811988058,-0.08842700698526429,0.25158066317257965,-0.4560481792647751,0.6404360170507442,0.63,20,Influenza A/H3,5-14,2023,20,2023-05-21,2022 to 2023,19
0.2075395490870643,0.01446614024583781,0.4065369628638905,-0.36088678500717636,0.8217502612347587,0.7673333333333333,21,Influenza A/H3,5-14,2023,21,2023-05-28,2022 to 2023,20
0.28729308569984835,0.10846716229699443,0.4805314057483076,-0.21397230333229766,0.8600382016791944,0.8683333333333333,22,Influenza A/H3,5-14,2023,22,2023-06-04,2022 to 2023,21
0.332911871685839,0.16007174761381995,0.5204712770534579,-0.15875639090786045,0.8883356589106437,0.9093333333333333,23,Influenza A/H3,5-14,2023,23,2023-06-11,2022 to 2023,22
0.3468257758703124,0.16153969975264162,0.5460860334576533,-0.16295393834664273,0.9650525937857544,0.9013333333333333,24,Influenza A/H3,5-14,2023,24,2023-06-18,2022 to 2023,23
0.3270760541228459,0.16291376854096953,0.5166329869950439,-0.1514378999857012,0.9180748825142511,0.9026666666666666,25,Influenza A/H3,5-14,2023,25,2023-06-25,2022 to 2023,24
0.2834636559606366,0.11926201524692379,0.46541802587996806,-0.18064943179724383,0.8674296959897202,0.8716666666666667,26,Influenza A/H3,5-14,2023,26,2023-07-02,2022 to 2023,25
0.22077254609411778,0.04097436552159513,0.40231599173898136,-0.28441611751567947,0.7979151639758151,0.796,27,Influenza A/H3,5-14,2023,27,2023-07-09,2023 to 2024,0
0.13739073278500247,-0.021415963055803552,0.30822153354984416,-0.2979234508854803,0.6529317703636617,0.718,28,Influenza A/H3,5-14,2023,28,2023-07-16,2023 to 2024,1
0.04502925982609915,-0.09981849578360916,0.2089664714204583,-0.3914161295315914,0.5114536401870268,0.5833333333333334,29,Influenza A/H3,5-14,2023,29,2023-07-23,2023 to 2024,2
-0.006452457452290283,-0.1627912120526888,0.15050810475904258,-0.4921700296780248,0.4647651391168376,0.48966666666666664,30,Influenza A/H3,5-14,2023,30,2023-07-30,2023 to 2024,3
-0.01867060224476247,-0.16212260757279062,0.11952889339465413,-0.4590185145850846,0.384026708620889,0.4643333333333333,31,Influenza A/H3,5-14,2023,31,2023-08-06,2023 to 2024,4
0.009643858558505691,-0.13156692666684944,0.1410800230640215,-0.4272981211070566,0.39853832729163413,0.5183333333333333,32,Influenza A/H3,5-14,2023,32,2023-08-13,2023 to 2024,5
0.0812832168072294,-0.06597946628604184,0.22267961290886223,-0.35836247083998374,0.5229404069476843,0.6396666666666667,33,Influenza A/H3,5-14,2023,33,2023-08-20,2023 to 2024,6
0.1976682313554307,0.06833148608332332,0.3228891109083996,-0.17224256126060264,0.5825015800507437,0.857,34,Influenza A/H3,5-14,2023,34,2023-08-27,2023 to 2024,7
0.34031351622760675,0.21534740278153697,0.463719091098969,-0.024480073219443177,0.7385801356392153,0.966,35,Influenza A/H3,5-14,2023,35,2023-09-03,2023 to 2024,8
0.41504545694073264,0.28140315676342625,0.5595051266296507,0.02752842891614142,0.8585353750777086,0.9826666666666667,36,Influenza A/H3,5-14,2023,36,2023-09-10,2023 to 2024,9
0.4103114649534172,0.2908255713251795,0.5336915974484073,0.0680402864086302,0.7893867784106616,0.9916666666666667,37,Influenza A/H3,5-14,2023,37,2023-09-17,2023 to 2024,10
0.3370196127228511,0.22445062937594312,0.4442873703865476,0.018268846557885753,0.6554451726829661,0.981,38,Influenza A/H3,5-14,2023,38,2023-09-24,2023 to 2024,11
0.2484203754023121,0.12782521661392493,0.36567909393821024,-0.09615257633252154,0.6093294274527518,0.919,39,Influenza A/H3,5-14,2023,39,2023-10-01,2023 to 2024,12
0.16447488161905421,0.06165612455986974,0.2636898279688049,-0.12802664846750514,0.48463380654487354,0.8663333333333333,40,Influenza A/H3,5-14,2023,40,2023-10-08,2023 to 2024,13
0.0931409789427271,-0.00430111686401774,0.18889916909239657,-0.18354904962372431,0.362309562129968,0.7426666666666667,41,Influenza A/H3,5-14,2023,41,2023-10-15,2023 to 2024,14
0.057054616899893884,-0.04960182177457417,0.16302545121435408,-0.25836337719755426,0.3675699652192876,0.6386666666666667,42,Influenza A/H3,5-14,2023,42,2023-10-22,2023 to 2024,15
0.05829753780398805,-0.03291719813100713,0.14601347958373811,-0.21039378745424586,0.31740294767030586,0.6643333333333333,43,Influenza A/H3,5-14,2023,43,2023-10-29,2023 to 2024,16
0.10929995012106941,0.025235690471960504,0.19076000469301646,-0.14136996618375186,0.35499069716295006,0.803,44,Influenza A/H3,5-14,2023,44,2023-11-05,2023 to 2024,17
0.2372871375371841,0.1431527505437895,0.32549065344062134,-0.0408802474102351,0.5001163657247946,0.954,45,Influenza A/H3,5-14,2023,45,2023-11-12,2023 to 2024,18
0.44380153893748564,0.37315921275147,0.5179134794496005,0.2516115238103771,0.6571282934168755,1,46,Influenza A/H3,5-14,2023,46,2023-11-19,2023 to 2024,19
0.6856709872852558,0.6112751644190847,0.7627089904992934,0.4601831435458859,0.9080233918911158,1,47,Influenza A/H3,5-14,2023,47,2023-11-26,2023 to 2024,20
0.7086573221863961,0.6159222854147213,0.8073869143237564,0.4316835754495822,1.0015008251233737,1,48,Influenza A/H3,5-14,2023,48,2023-12-03,2023 to 2024,21
0.46190849084207164,0.39096176002078487,0.5321486731219605,0.25591461126175474,0.6822358217711787,1,49,Influenza A/H3,5-14,2023,49,2023-12-10,2023 to 2024,22
0.03727267903240561,-0.005845966583852391,0.07842664915591402,-0.08247123631219964,0.15677437079425907,0.7166666666666667,50,Influenza A/H3,5-14,2023,50,2023-12-17,2023 to 2024,23
-0.19538994535779963,-0.25300079008198395,-0.13022812156103059,-0.36255274289527395,-0.008425736641179984,0.022,51,Influenza A/H3,5-14,2023,51,2023-12-24,2023 to 2024,24
-0.13053012906520944,-0.17798387144014383,-0.07920822470718103,-0.2726965276408481,0.023365052249168617,0.04933333333333333,52,Influenza A/H3,5-14,2023,52,2023-12-31,2023 to 2024,25
0.154932140944549,0.11895425962895323,0.19092233194249197,0.052773746988299286,0.25805699511574326,0.9983333333333333,53,Influenza A/H3,5-14,2024,1,2024-01-07,2023 to 2024,26
0.36162204046834034,0.31247270244752356,0.4104823794582566,0.21442624964326326,0.5022094171094788,1,54,Influenza A/H3,5-14,2024,2,2024-01-14,2023 to 2024,27
0.4166562816838484,0.37614018211127287,0.459401809668488,0.2924393960574594,0.5339228065436302,1,55,Influenza A/H3,5-14,2024,3,2024-01-21,2023 to 2024,28
0.33030011223772826,0.29848980997874786,0.36375352512185977,0.23567737862091082,0.4243388776455143,1,56,Influenza A/H3,5-14,2024,4,2024-01-28,2023 to 2024,29
0.14083458831920437,0.10023170353448885,0.18189301085100484,0.02851583064153158,0.2552613160155085,0.9923333333333333,57,Influenza A/H3,5-14,2024,5,2024-02-04,2023 to 2024,30
-0.14407194861903472,-0.17672688478389342,-0.10977317730960601,-0.23525532951888653,-0.042045989007924923,0.0023333333333333335,58,Influenza A/H3,5-14,2024,6,2024-02-11,2023 to 2024,31
-0.46692519136736754,-0.5125560876523789,-0.42422951650476004,-0.6017048330944731,-0.33894207903197493,0,59,Influenza A/H3,5-14,2024,7,2024-02-18,2023 to 2024,32
-0.6212544010728389,-0.6725889624809382,-0.5683602906970597,-0.7808597368950256,-0.46861868579894206,0,60,Influenza A/H3,5-14,2024,8,2024-02-25,2023 to 2024,33
-0.5470894820584333,-0.5883762309694678,-0.5081016619568945,-0.6711621147680322,-0.4305448786220251,0,61,Influenza A/H3,5-14,2024,9,2024-03-03,2023 to 2024,34
-0.3150617750439242,-0.3782746472741062,-0.25154136017963635,-0.5019858247982654,-0.12663906605637673,3.333333333333333e-4,62,Influenza A/H3,5-14,2024,10,2024-03-10,2023 to 2024,35
-0.177552449094176,-0.2569172493552031,-0.1034767404605551,-0.40576960254546024,0.05248059809837102,0.057,63,Influenza A/H3,5-14,2024,11,2024-03-17,2023 to 2024,36
-0.2046900778950771,-0.26282697396731214,-0.15044560048343436,-0.3727898860235488,-0.043030404771725865,0.005,64,Influenza A/H3,5-14,2024,12,2024-03-24,2023 to 2024,37
-0.34280797861988677,-0.4229850560870154,-0.2743748374650018,-0.5852678424070419,-0.13913237440242812,0.001,65,Influenza A/H3,5-14,2024,13,2024-03-31,2023 to 2024,38
-0.4082689777291073,-0.5075218647296964,-0.31455401131196736,-0.7162924460243185,-0.1395254959534199,0.0026666666666666666,66,Influenza A/H3,5-14,2024,14,2024-04-07,2023 to 2024,39
-0.3477800028918847,-0.43628060822370796,-0.2669014039217318,-0.5983240449490806,-0.10920813449261044,0.003,67,Influenza A/H3,5-14,2024,15,2024-04-14,2023 to 2024,40
-0.1922316437956142,-0.29272816322732587,-0.10513067931226039,-0.4626866816789083,0.05176276922809035,0.06833333333333333,68,Influenza A/H3,5-14,2024,16,2024-04-21,2023 to 2024,41
-0.09874369221173473,-0.20547304141473793,0.015322648631757807,-0.405646492552389,0.22491179741769637,0.275,69,Influenza A/H3,5-14,2024,17,2024-04-28,2023 to 2024,42
-0.08053448432144861,-0.17129437313115903,0.008405044688490904,-0.3431020113086817,0.1891512855824839,0.2693333333333333,70,Influenza A/H3,5-14,2024,18,2024-05-05,2023 to 2024,43
-0.13275399060171,-0.22378751856238877,-0.04407908976154351,-0.3892765280672739,0.12344259529506567,0.152,71,Influenza A/H3,5-14,2024,19,2024-05-12,2023 to 2024,44
-0.18341441975235373,-0.29029226850203227,-0.07193525353438168,-0.5051981640447926,0.13194260013432058,0.135,72,Influenza A/H3,5-14,2024,20,2024-05-19,2023 to 2024,45
-0.20194498853895793,-0.3100845481375463,-0.09868441186051108,-0.5123193012447262,0.09332198654733541,0.08766666666666667,73,Influenza A/H3,5-14,2024,21,2024-05-26,2023 to 2024,46
-0.20507558856356572,-0.3094164289440582,-0.09019224096724371,-0.543621825310662,0.11046124424820937,0.09966666666666667,74,Influenza A/H3,5-14,2024,22,2024-06-02,2023 to 2024,47
-0.18920284777421414,-0.3098958422862251,-0.06649238239186911,-0.5777269039388094,0.17241594962785645,0.149,75,Influenza A/H3,5-14,2024,23,2024-06-09,2023 to 2024,48
-0.16229179877361466,-0.2726670445859891,-0.05785989945949854,-0.5075723241022586,0.15587055773540873,0.151,76,Influenza A/H3,5-14,2024,24,2024-06-16,2023 to 2024,49
-0.1319793465687979,-0.2508715769070193,-0.022033009117764537,-0.48443606593020233,0.19670852397819558,0.205,77,Influenza A/H3,5-14,2024,25,2024-06-23,2023 to 2024,50
-0.0945561632224852,-0.22554310887684895,0.026740009736547055,-0.4713935224771092,0.28639355187354365,0.29933333333333334,78,Influenza A/H3,5-14,2024,26,2024-06-30,2023 to 2024,51
-0.055204346934769166,-0.17116615312948952,0.06312018906056824,-0.3766191498560974,0.2776442852712411,0.37533333333333335,79,Influenza A/H3,5-14,2024,27,2024-07-07,2024 to 2025,0
-0.008068915002671706,-0.11932070904201879,0.10336281841285505,-0.34585237178149225,0.3323893933779253,0.483,80,Influenza A/H3,5-14,2024,28,2024-07-14,2024 to 2025,1
0.026609135875731285,-0.1014327392466014,0.1554838646254124,-0.3555187361991967,0.4249649368104144,0.5596666666666666,81,Influenza A/H3,5-14,2024,29,2024-07-21,2024 to 2025,2
0.05122296795882214,-0.06876999188543637,0.16301685534617288,-0.29723986573840755,0.40711363017955415,0.6116666666666667,82,Influenza A/H3,5-14,2024,30,2024-07-28,2024 to 2025,3
0.06222262313969812,-0.060454615341563156,0.18015444859011248,-0.28519241155838215,0.4132117098584523,0.6363333333333333,83,Influenza A/H3,5-14,2024,31,2024-08-04,2024 to 2025,4
0.07090143007829286,-0.0579173849498415,0.20951910250065361,-0.32174867104992577,0.46499032609687385,0.644,84,Influenza A/H3,5-14,2024,32,2024-08-11,2024 to 2025,5
0.09041883781483617,-0.03165317908105525,0.20219665754730448,-0.2520797348046123,0.4273875470862229,0.68966666666666665,85,Influenza A/H3,5-14,2024,33,2024-08-18,2024 to 2025,6
0.10959324885150179,-6.113203339578321e-4,0.210803637243812,-0.212207327398964,0.41129973638916273,0.7486666666666667,86,Influenza A/H3,5-14,2024,34,2024-08-25,2024 to 2025,7
0.13358723403558148,0.017465490528245975,0.24665242508833524,-0.21736168184753388,0.48230831191759765,0.778,87,Influenza A/H3,5-14,2024,35,2024-09-01,2024 to 2025,8
0.1672704281808528,0.06851649259995324,0.2749479768154448,-0.12928756841361416,0.4755914846322375,0.8676666666666667,88,Influenza A/H3,5-14,2024,36,2024-09-08,2024 to 2025,9
0.21089500548779716,0.11178242348184159,0.3159718267469763,-0.0691640817520805,0.4933043841108841,0.9326666666666666,89,Influenza A/H3,5-14,2024,37,2024-09-15,2024 to 2025,10
0.2369555176283067,0.1256065807141732,0.3452217840748176,-0.08206446842518549,0.5664462515068476,0.929,90,Influenza A/H3,5-14,2024,38,2024-09-22,2024 to 2025,11
0.23613097883677958,0.143396167618966,0.33009378910776527,-0.027784303885970325,0.5216047468378947,0.9613333333333334,91,Influenza A/H3,5-14,2024,39,2024-09-29,2024 to 2025,12
0.2176029428855173,0.1369918418514603,0.29756822909497627,-0.03366724508465537,0.4829862790140164,0.959,92,Influenza A/H3,5-14,2024,40,2024-10-06,2024 to 2025,13
0.20282914431203325,0.11132605026228465,0.2939513031831482,-0.0842228131207749,0.5108789272130743,0.92,93,Influenza A/H3,5-14,2024,41,2024-10-13,2024 to 2025,14
0.19386984476173752,0.11727934851762944,0.27271333961077726,-0.03886092867057052,0.4359574373109687,0.9476666666666667,94,Influenza A/H3,5-14,2024,42,2024-10-20,2024 to 2025,15
0.19460327105982134,0.11886089331232363,0.27042095763856333,-0.017820991850956494,0.4183046277728906,0.965,95,Influenza A/H3,5-14,2024,43,2024-10-27,2024 to 2025,16
0.2138754176197255,0.12421934337476626,0.3052244192104291,-0.03806777138090692,0.4810250487301991,0.954,96,Influenza A/H3,5-14,2024,44,2024-11-03,2024 to 2025,17
0.2543495494914416,0.18195375888864662,0.32673931968508574,0.056891863315866965,0.47042191612223916,0.9943333333333333,97,Influenza A/H3,5-14,2024,45,2024-11-10,2024 to 2025,18
0.30636737457403385,0.24961609224056092,0.3618774276398272,0.1511189598695179,0.4705122546854444,1,98,Influenza A/H3,5-14,2024,46,2024-11-17,2024 to 2025,19
0.3206122917112204,0.25098816048206685,0.3871602277328856,0.11984267124868266,0.5290204971996867,0.9983333333333333,99,Influenza A/H3,5-14,2024,47,2024-11-24,2024 to 2025,20
0.28506797776459747,0.22708963160713935,0.3428136257057577,0.12090112754207918,0.4583958655080974,0.9996666666666667,100,Influenza A/H3,5-14,2024,48,2024-12-01,2024 to 2025,21
0.21775968010341185,0.17176776107863767,0.2616728766138019,0.08392280341587262,0.3569231371664107,0.999,101,Influenza A/H3,5-14,2024,49,2024-12-08,2024 to 2025,22
0.16754021232574878,0.1130469771994993,0.22321029481004562,0.001680152968903722,0.3265735574510835,0.9766666666666667,102,Influenza A/H3,5-14,2024,50,2024-12-15,2024 to 2025,23
0.14989495411320952,0.10713215598029668,0.19407195981795056,0.020977489815695083,0.2820198429898895,0.9896666666666667,103,Influenza A/H3,5-14,2024,51,2024-12-22,2024 to 2025,24
0.15787245411569328,0.12072213413851496,0.19367288426329887,0.050707615160777604,0.26855674647309113,0.998,104,Influenza A/H3,5-14,2024,52,2024-12-29,2024 to 2025,25
0.1568255432489596,0.10731874960076371,0.2036266727359779,0.016597213047377272,0.2963958614291112,0.9886666666666667,105,Influenza A/H3,5-14,2025,2,2025-01-12,2024 to 2025,26
0.13671917131603673,0.09662303685342666,0.17359335280294097,0.03458394614352212,0.24934117876502568,0.9953333333333333,106,Influenza A/H3,5-14,2025,3,2025-01-19,2024 to 2025,27
0.09546490522186524,0.05865284416180083,0.1315690536059153,-0.010763034917251457,0.19806658037306876,0.9583333333333334,107,Influenza A/H3,5-14,2025,4,2025-01-26,2024 to 2025,28
0.01087466705081841,-0.03437735890619287,0.054773281369694615,-0.12018932730597298,0.13838674269794876,0.5623333333333334,108,Influenza A/H3,5-14,2025,5,2025-02-02,2024 to 2025,29
-0.12238622021129508,-0.15628553164326187,-0.08853109857360875,-0.2209324676570352,-0.01987442225492418,0.007666666666666666,109,Influenza A/H3,5-14,2025,6,2025-02-09,2024 to 2025,30
-0.2712305253336722,-0.3179566973562806,-0.22657482923616135,-0.40637885423791553,-0.143971369400059,0,110,Influenza A/H3,5-14,2025,7,2025-02-16,2024 to 2025,31
-0.32736854972923757,-0.3837611746938694,-0.2722242430462043,-0.4921930682225781,-0.16719359096383307,3.333333333333333e-4,111,Influenza A/H3,5-14,2025,8,2025-02-23,2024 to 2025,32
-0.2585964151369873,-0.2982456041240331,-0.21709076232551117,-0.37752593118738725,-0.13880852960425463,0,112,Influenza A/H3,5-14,2025,10,2025-03-09,2024 to 2025,33
-0.10965110920116183,-0.16343593098216203,-0.0569297716279229,-0.275061425962124,0.0391411241402282,0.08266666666666667,113,Influenza A/H3,5-14,2025,11,2025-03-16,2024 to 2025,34
-0.07451275898771081,-0.1446242981953032,-0.005461441590588478,-0.2829519678368974,0.12745909059286806,0.23333333333333334,114,Influenza A/H3,5-14,2025,12,2025-03-23,2024 to 2025,35
-0.19660282461763723,-0.25431641133565774,-0.1430977668628881,-0.3594526452490642,-0.038968412455827585,0.006666666666666667,115,Influenza A/H3,5-14,2025,13,2025-03-30,2024 to 2025,36
-0.4279735220870442,-0.5033159395954601,-0.3585535800700793,-0.6480214060333602,-0.22542297687352514,0,116,Influenza A/H3,5-14,2025,14,2025-04-06,2024 to 2025,37
-0.5763158742823837,-0.6689057672137746,-0.48201139225171996,-0.8545722821041244,-0.3098091913258511,0,117,Influenza A/H3,5-14,2025,15,2025-04-13,2024 to 2025,38
-0.5854498583420142,-0.6676040400257802,-0.502424662734788,-0.8298327462284903,-0.35458007542282877,0,118,Influenza A/H3,5-14,2025,16,2025-04-20,2024 to 2025,39
-0.48081169915851385,-0.5746334282010472,-0.3971237257026955,-0.7655716070874896,-0.22260640502939272,0,119,Influenza A/H3,5-14,2025,17,2025-04-27,2024 to 2025,40
-0.3772685807798708,-0.47859022431994586,-0.26490078731238087,-0.706608344023756,-0.054387260905105185,0.011333333333333334,120,Influenza A/H3,5-14,2025,18,2025-05-04,2024 to 2025,41
-0.2807775445741345,-0.3751234650612725,-0.18234086528702403,-0.5742694352426666,0.00792496477139773,0.028,121,Influenza A/H3,5-14,2025,19,2025-05-11,2024 to 2025,42
-0.2004872496240302,-0.3141044965962474,-0.09393635667796307,-0.5105619655925181,0.10862108290420157,0.102,122,Influenza A/H3,5-14,2025,20,2025-05-18,2024 to 2025,43
-0.1614475885094794,-0.2873650719284849,-0.03220962732049887,-0.5357947544134394,0.2207062355558171,0.20066666666666666,123,Influenza A/H3,5-14,2025,21,2025-05-25,2024 to 2025,44
-0.15735727408547434,-0.2770355401393657,-0.03408131479106451,-0.5023410645928237,0.198917094436596,0.19433333333333333,124,Influenza A/H3,5-14,2025,22,2025-06-01,2024 to 2025,45
-0.17994601974124708,-0.30722106241060615,-0.052471425538691274,-0.5923598974638915,0.1831312300737606,0.163,125,Influenza A/H3,5-14,2025,23,2025-06-08,2024 to 2025,46
-0.21540184705687104,-0.3607671654214975,-0.07762565853934278,-0.6781447106636369,0.1922853753855897,0.14233333333333334,126,Influenza A/H3,5-14,2025,24,2025-06-15,2024 to 2025,47
-0.2600497783960527,-0.3974995789216822,-0.12682834496859474,-0.6915050873853344,0.1193640305563577,0.09066666666666667,127,Influenza A/H3,5-14,2025,25,2025-06-22,2024 to 2025,48
-0.2875688289262589,-0.43121050743545564,-0.15446786606219573,-0.769638119273436,0.09821770236172658,0.07266666666666667,128,Influenza A/H3,5-14,2025,26,2025-06-29,2024 to 2025,49
-0.27119996793934636,-0.43423246499476903,-0.11934860968117254,-0.7975521359222433,0.1530614838517593,0.10866666666666666,129,Influenza A/H3,5-14,2025,27,2025-07-06,2025 to 2026,0
-0.20247712877256718,-0.3468855352526695,-0.060183129485446185,-0.6639576576679908,0.20099015876324022,0.16466666666666666,130,Influenza A/H3,5-14,2025,28,2025-07-13,2025 to 2026,1
-0.08282271704400163,-0.2153906543315263,0.052486516273565015,-0.5032269719372398,0.32670533787508627,0.33166666666666667,131,Influenza A/H3,5-14,2025,29,2025-07-20,2025 to 2026,2
0.04439399292001961,-0.10273186654813557,0.19470609706779174,-0.38882064536819644,0.5169041862699826,0.5716666666666667,132,Influenza A/H3,5-14,2025,30,2025-07-27,2025 to 2026,3
0.1610635598140438,0.029927249925811195,0.3067571136891418,-0.21709837839126148,0.6124062858740772,0.8003333333333333,133,Influenza A/H3,5-14,2025,31,2025-08-03,2025 to 2026,4
0.279382913609842,0.14753963149422847,0.4239998475624323,-0.10132182628992288,0.709318919209027,0.9213333333333333,134,Influenza A/H3,5-14,2025,32,2025-08-10,2025 to 2026,5
0.3645916597276361,0.2132499391979646,0.5170749832244504,-0.04557742080612203,0.83001441708787,0.9536666666666667,135,Influenza A/H3,5-14,2025,33,2025-08-17,2025 to 2026,6
0.4100272525953307,0.28077633853976985,0.54512716035469,0.04187929329860663,0.8215137547317168,0.9863333333333333,136,Influenza A/H3,5-14,2025,34,2025-08-24,2025 to 2026,7
0.4335785156369243,0.32590436418014757,0.5550521826378066,0.1059556974861295,0.8010839732628218,0.9946666666666667,137,Influenza A/H3,5-14,2025,35,2025-08-31,2025 to 2026,8
0.47857887098207436,0.355215114272424,0.5957440278077584,0.11401828432321603,0.8450875345174529,0.9963333333333333,138,Influenza A/H3,5-14,2025,36,2025-09-07,2025 to 2026,9
0.5394048498938002,0.44600443315239524,0.6402077760020414,0.2543328254423094,0.8501628764857138,1,139,Influenza A/H3,5-14,2025,37,2025-09-14,2025 to 2026,10
0.6348242552969354,0.5516401699206522,0.7194531169906783,0.3985332025062665,0.8753865426171843,1,140,Influenza A/H3,5-14,2025,38,2025-09-21,2025 to 2026,11
0.744585799641927,0.6587226245027835,0.8447409040978741,0.4834469640423451,1.0120081789966981,1,141,Influenza A/H3,5-14,2025,39,2025-09-28,2025 to 2026,12
0.8755273209284675,0.8059878893506328,0.9569756813863507,0.663503406785445,1.105827520145691,1,142,Influenza A/H3,5-14,2025,40,2025-10-05,2025 to 2026,13
0.9903762022270501,0.9358711264035326,1.0456802725645369,0.8306033108616152,1.1628616268249958,1,143,Influenza A/H3,5-14,2025,41,2025-10-12,2025 to 2026,14
0.9095948237706732,0.8511153999870646,0.9682241130719218,0.7415407233344163,1.0794004218613709,1,144,Influenza A/H3,5-14,2025,42,2025-10-19,2025 to 2026,15
0.5949558819527128,0.5598611338055681,0.6307477917099209,0.49175376190262715,0.6998778140200502,1,145,Influenza A/H3,5-14,2025,43,2025-10-26,2025 to 2026,16
0.11194197453846222,0.04679668316157026,0.17827315234422625,-0.07528433967022774,0.3196448789199418,0.8783333333333333,146,Influenza A/H3,5-14,2025,44,2025-11-02,2025 to 2026,17
-1.3233887171682603,-1.370970824312264,-1.2737950279234374,-1.4684735757124419,-1.1815079381856528,0,2,Influenza A/H3,15-44,2023,2,2023-01-15,2022 to 2023,1
-1.1460662499582637,-1.183736654066701,-1.1093211632114208,-1.265515611370516,-1.0385984158543895,0,3,Influenza A/H3,15-44,2023,3,2023-01-22,2022 to 2023,2
-0.920357935752385,-0.9588388701115169,-0.8817473803587457,-1.0390554463118558,-0.8089270723763798,0,4,Influenza A/H3,15-44,2023,4,2023-01-29,2022 to 2023,3
-0.6647545017055414,-0.7158842648332273,-0.6129292837600495,-0.8134893408340834,-0.5274380630189756,0,5,Influenza A/H3,15-44,2023,5,2023-02-05,2022 to 2023,4
-0.4619181636334675,-0.5241788282313435,-0.40139884840036855,-0.6448575909432687,-0.2939214666144822,0,6,Influenza A/H3,15-44,2023,6,2023-02-12,2022 to 2023,5
-0.33232413557764806,-0.39496105561568196,-0.27272946833004474,-0.519518773384279,-0.16279839692172265,0,7,Influenza A/H3,15-44,2023,7,2023-02-19,2022 to 2023,6
-0.2772427593582849,-0.34981121779052304,-0.20545188838016792,-0.49774803027583164,-0.07193279987680941,0.0036666666666666666,8,Influenza A/H3,15-44,2023,8,2023-02-26,2022 to 2023,7
-0.2802740834496369,-0.36084983403461857,-0.2024869511792261,-0.5159778856067809,-0.053076755013148805,0.008666666666666666,9,Influenza A/H3,15-44,2023,9,2023-03-05,2022 to 2023,8
-0.34341151246556323,-0.41452552856196045,-0.27233124470593073,-0.5584061810686902,-0.13973202382159555,3.333333333333333e-4,10,Influenza A/H3,15-44,2023,10,2023-03-12,2022 to 2023,9
-0.44256313236374334,-0.5258684728300455,-0.363874574718032,-0.6948621151783245,-0.2218527330549041,0,11,Influenza A/H3,15-44,2023,11,2023-03-19,2022 to 2023,10
-0.5072670845758694,-0.6110247138820726,-0.41209931259568966,-0.8300994657021559,-0.24019486328746706,0,12,Influenza A/H3,15-44,2023,12,2023-03-26,2022 to 2023,11
-0.5218389973807458,-0.6252440024941779,-0.4228818807982516,-0.8522248212975265,-0.2488540039028648,0,13,Influenza A/H3,15-44,2023,13,2023-04-02,2022 to 2023,12
-0.4796267377164343,-0.5919704601924565,-0.3814975135678682,-0.8285444879870941,-0.205515688879655,0,14,Influenza A/H3,15-44,2023,14,2023-04-09,2022 to 2023,13
-0.3981861948862397,-0.515687582267879,-0.2980489190547566,-0.7499718391175582,-0.10908360198322348,0.0016666666666666668,15,Influenza A/H3,15-44,2023,15,2023-04-16,2022 to 2023,14
-0.27795828523648825,-0.3807560836688402,-0.18579936311937068,-0.5970385418815966,-0.01798686346825221,0.018666666666666668,16,Influenza A/H3,15-44,2023,16,2023-04-23,2022 to 2023,15
-0.13074592840910187,-0.22454679179121123,-0.03711950601761263,-0.42932665264404385,0.1345929214163852,0.17133333333333334,17,Influenza A/H3,15-44,2023,17,2023-04-30,2022 to 2023,16
