y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total_tested,inferred_H3,gr,gr_smooth
-0.07778940243297311,-0.18962965583005403,0.03554283775243822,-0.40522143296488294,0.2319642855299995,0.324,203,inferred_H3,2015,21,2015-05-18,2014/15,315,503,Pre-pandemic,342,161,2,0,0,20,2.2,22,0,0,0,0,2014/15,20,0,-4.201799656910438,-0.7888406047864689
-0.017866433607078513,-0.12945199845683095,0.10047533464471856,-0.3449627315525457,0.3158977730138032,0.4543333333333333,204,inferred_H3,2015,22,2015-05-25,2014/15,322,510,Pre-pandemic,342,168,0,0,0,21,2.5,21,0,0,0,0,2014/15,21,0,0,-0.5994738181995929
0.05003420039861012,-0.0651429368333748,0.1640104824825181,-0.28414056665508514,0.3894590459038089,0.6123333333333333,205,inferred_H3,2015,23,2015-06-01,2014/15,329,517,Pre-pandemic,342,175,1,1,3,7,1.3,12,0.25,0.75,1,4,2014/15,11,3.2727272727272725,3.5183067898090647,0.012276169758212996
0.04963414672131897,-0.06392221638575994,0.16814264354046723,-0.30542172407604934,0.38439624023284485,0.6153333333333333,206,inferred_H3,2015,24,2015-06-08,2014/15,336,524,Pre-pandemic,342,182,8,4,2,12,2.9,26,0.6666666666666666,0.3333333333333333,9,5,2014/15,18,2.888888888888889,-0.12081998754344485,-0.20107821366120449
0.025200968475595997,-0.09123154605579287,0.14313982661870903,-0.3169159356457916,0.3727997542799238,0.5513333333333333,207,inferred_H3,2015,25,2015-06-15,2014/15,343,531,Pre-pandemic,342,189,2,0,2,5,1.1,9,0,1,0,4,2014/15,7,2.571428571428571,-0.1122883344663465,0.8212996169498183
0.004965668197077305,-0.11013625526213108,0.12348539591326453,-0.3398932730887388,0.33254067389748254,0.5113333333333333,208,inferred_H3,2015,26,2015-06-22,2014/15,350,538,Pre-pandemic,342,196,0,0,1,6,0.8,7,0,1,0,1,2014/15,7,1,-0.8873031950009027,0.5994738181995927
-0.003930282425344045,-0.11716184328812343,0.11716843974993399,-0.3380097859960909,0.32963196781998516,0.49,209,inferred_H3,2015,27,2015-06-29,2014/15,357,545,Pre-pandemic,342,203,0,0,2,3,0.8,5,0,1,0,2,2014/15,5,2,0.6466271649250523,-0.11844608802141043
-0.0012650001445958237,-0.11992522969187741,0.10805235916416225,-0.35753255163664877,0.3196692734166973,0.49733333333333335,210,inferred_H3,2015,28,2015-07-06,2015/16,0,187,Pre-pandemic,369,-182,3,1,2,3,1.3,9,0.3333333333333333,0.6666666666666666,2,4,2015/16,6,3,0.3894647667617233,0.00912510055488161
8.768354100026909e-4,-0.11307885583285923,0.11257099341255475,-0.33298725052829364,0.3263578689935698,0.502,211,inferred_H3,2015,29,2015-07-13,2015/16,7,194,Pre-pandemic,369,-175,1,0,1,3,0.7,5,0,1,0,2,2015/16,4,1.25,-0.8312975190407624,-0.17062719558872236
0.03197731884564514,-0.09029854380657873,0.14937042852521482,-0.3103556597133102,0.35728856164966,0.5763333333333334,212,inferred_H3,2015,30,2015-07-20,2015/16,14,201,Pre-pandemic,369,-168,3,1,0,2,0.8,6,1,0,4,0,2015/16,3,0,-2.6026896854443837,-0.5994738181995927
0.07532855384599324,-0.03739286950637835,0.193557178671196,-0.2470764135566156,0.40560732819969547,0.6733333333333333,213,inferred_H3,2015,31,2015-07-27,2015/16,21,208,Pre-pandemic,369,-161,3,0,2,1,0.9,6,0,1,0,5,2015/16,3,4,3.7135720667043075,0.16726240724522112
0.08884181577106481,-0.02306455211048908,0.20053324334819705,-0.2501468336830212,0.42867974524584157,0.705,214,inferred_H3,2015,32,2015-08-03,2015/16,28,215,Pre-pandemic,369,-154,2,1,3,1,1.2,7,0.25,0.75,1,5,2015/16,5,4.2,0.047628048989254664,0.08180322780210385
0.07846692765761548,-0.03484003246910042,0.19284060607127845,-0.2507633317801704,0.40251863263644777,0.6803333333333333,215,inferred_H3,2015,33,2015-08-10,2015/16,35,222,Pre-pandemic,369,-147,0,1,2,1,0.6,4,0.3333333333333333,0.6666666666666666,1,2,2015/16,4,2,-0.7166776779701394,0.11045818806975982
0.10295421130235355,0.001680196586606869,0.21007711363467554,-0.21231480606387784,0.42237007601552395,0.753,216,inferred_H3,2015,34,2015-08-17,2015/16,42,229,Pre-pandemic,369,-140,0,2,2,0,0.7,4,0.5,0.5,2,2,2015/16,4,2,0,0.7611306094308558
0.13591234987110845,0.029982606703774006,0.2396875090797938,-0.17162667950098917,0.45083856576070913,0.807,217,inferred_H3,2015,35,2015-08-24,2015/16,49,236,Pre-pandemic,369,-133,1,1,1,0,0.5,3,0.5,0.5,1,1,2015/16,2,1.5,-0.2719337154836418,-0.23524583611613165
0.16719858526786957,0.057996463807302945,0.2784587541022149,-0.13505131575993104,0.4933418969099579,0.857,218,inferred_H3,2015,36,2015-08-31,2015/16,56,243,Pre-pandemic,369,-126,0,2,5,2,1.5,9,0.2857142857142857,0.7142857142857143,2,5,2015/16,9,5,1.1592369104845444,0.04265637925769078
0.1708513036626742,0.06137445400534752,0.27706157400475073,-0.140813043395932,0.48483964372509136,0.8546666666666667,219,inferred_H3,2015,37,2015-09-07,2015/16,63,250,Pre-pandemic,369,-119,2,0,5,2,1.2,9,0,1,0,7,2015/16,7,6.428571428571429,0.2469476091145657,0.28356270102886705
0.17011272877315808,0.06500232841116771,0.2823352580445086,-0.14446053801683914,0.4857782789235109,0.8646666666666667,220,inferred_H3,2015,38,2015-09-14,2015/16,70,257,Pre-pandemic,369,-112,0,0,1,2,0.4,3,0,1,0,1,2015/16,3,1,-1.7808779690405208,-0.16165679123126309
0.18946077977914444,0.08610597631438172,0.29644347100921364,-0.1089641072913216,0.5004237479753592,0.89,221,inferred_H3,2015,39,2015-09-21,2015/16,77,264,Pre-pandemic,369,-105,1,1,8,4,1.8,14,0.1111111111111111,0.8888888888888888,1,9,2015/16,13,8.615384615384615,2.0697796307680987,0.42377154533167205
0.11568763053342179,0.020574303415946238,0.2239717094877809,-0.1804950535806944,0.4168363225298179,0.7916666666666666,222,inferred_H3,2015,40,2015-09-28,2015/16,84,271,Pre-pandemic,369,-98,1,10,11,1,2.7,23,0.47619047619047616,0.5238095238095238,10,12,2015/16,22,11.5,0.2859152875398952,0.20544113959550975
-0.003754994726970051,-0.11595983542548388,0.09404768299129013,-0.31025118148494724,0.2851378641805961,0.49,223,inferred_H3,2015,41,2015-10-05,2015/16,91,278,Pre-pandemic,369,-91,3,16,12,2,3.5,33,0.5714285714285714,0.42857142857142855,18,13,2015/16,30,13.2,0.13675893711538914,0.17789397159571557
-0.1282638320606968,-0.23803402948710883,-0.03178661744338096,-0.4314182471436795,0.1717790716514839,0.194,224,inferred_H3,2015,42,2015-10-12,2015/16,98,285,Pre-pandemic,369,-84,0,5,3,5,1.2,13,0.625,0.375,5,3,2015/16,13,3,-1.4563619237366074,0.2590229829216939
-0.16168046346251108,-0.2645453819971313,-0.060796250405465824,-0.4800626262397522,0.14890353675299656,0.13833333333333334,225,inferred_H3,2015,43,2015-10-19,2015/16,105,292,Pre-pandemic,369,-77,2,4,5,1,1.1,12,0.4444444444444444,0.5555555555555556,5,6,2015/16,10,6,0.6768866596881649,-0.08920025984828958
-0.1825588606182842,-0.2899965576301523,-0.07466991124615896,-0.4932890370239012,0.12368916028982402,0.122,226,inferred_H3,2015,44,2015-10-26,2015/16,112,299,Pre-pandemic,369,-70,1,9,6,4,1.7,20,0.6,0.4,10,6,2015/16,19,6.315789473684211,0.05047328614151989,-0.14806076019788333
-0.19292673209653455,-0.2954816008913369,-0.08289157810529024,-0.5036965012591277,0.11485012456321425,0.11333333333333333,227,inferred_H3,2015,45,2015-11-02,2015/16,119,306,Pre-pandemic,369,-63,0,8,3,5,1.3,16,0.7272727272727273,0.2727272727272727,8,3,2015/16,16,3,-0.7273599458296848,-0.36409048093415186
-0.16060119028860198,-0.2710371592522488,-0.04993194134813578,-0.4716655277300763,0.15205502555165562,0.16266666666666665,228,inferred_H3,2015,46,2015-11-09,2015/16,126,313,Pre-pandemic,369,-56,0,3,1,6,0.8,10,0.75,0.25,3,1,2015/16,10,1,-1.0360919316867756,-0.2590229829216939
-0.1129113333506413,-0.21811821010437793,-0.0033297017507664117,-0.4267002854012895,0.20011533323295977,0.24433333333333335,229,inferred_H3,2015,47,2015-11-16,2015/16,133,320,Pre-pandemic,369,-49,5,17,4,1,1.9,27,0.8095238095238095,0.1904761904761905,21,5,2015/16,22,4.909090909090909,1.5159442635561733,-0.049258581954691794
-0.09737086016447982,-0.2107939940812968,0.013057631719566143,-0.4202696206444314,0.2239080337865524,0.2723333333333333,230,inferred_H3,2015,48,2015-11-23,2015/16,140,327,Pre-pandemic,369,-42,1,12,4,13,1.8,30,0.75,0.25,13,4,2015/16,29,4.137931034482759,-0.16717925677498313,-0.1036717176838175
-0.06664922754340888,-0.17653784308825576,0.04051172794211372,-0.40356840510764747,0.25407001874404417,0.33766666666666667,231,inferred_H3,2015,49,2015-11-30,2015/16,147,334,Pre-pandemic,369,-35,7,37,2,11,3.4,57,0.9487179487179488,0.05128205128205128,44,2,2015/16,50,2.2800000000000002,-0.5769746989021317,-0.06607540595192929
-0.010894984922397634,-0.11266492524958471,0.10342657729035898,-0.3239611097071787,0.31770383905006383,0.476,232,inferred_H3,2015,50,2015-12-07,2015/16,154,341,Pre-pandemic,369,-28,15,44,1,6,3.9,66,0.9777777777777776,0.02222222222222222,59,1,2015/16,51,1.2941176470588236,-0.534838783598514,0.05923788107013611
0.09195671900213898,-0.014496795765545217,0.20179671737566343,-0.22254082860934438,0.4177025210201695,0.7223333333333334,233,inferred_H3,2015,51,2015-12-14,2015/16,161,348,Pre-pandemic,369,-21,16,69,2,7,5.4,94,0.971830985915493,0.02816901408450704,85,2,2015/16,78,2.41025641025641,0.5881231993219487,-0.17271738498842004
0.1890685034738317,0.08180642175447794,0.2982681917095058,-0.13203404489241055,0.5214941348020076,0.8793333333333333,234,inferred_H3,2015,52,2015-12-21,2015/16,168,355,Pre-pandemic,369,-14,19,113,0,7,9.6,139,1,0,132,0,2015/16,120,0,-3.222969996400864,-0.9366650698948902
0.2828128029755673,0.175887221292784,0.38698887089023437,-0.023941385583643938,0.6020118684053367,0.9636666666666667,235,inferred_H3,2016,1,2016-01-04,2015/16,182,369,Pre-pandemic,369,0,43,138,6,15,10.1,202,0.9583333333333334,0.04166666666666666,179,8,2015/16,159,7.622641509433962,4.346741562940281,0.2942639955657129
0.27981310976716767,0.1721137424337123,0.38003479220554415,-0.009701259770898358,0.5825420541399897,0.9686666666666667,236,inferred_H3,2016,2,2016-01-11,2015/16,189,376,Pre-pandemic,369,7,17,160,6,7,11.2,190,0.963855421686747,0.03614457831325301,176,7,2015/16,173,6.589595375722544,-0.14360307958998236,0.3920729215678458
0.22946085014083095,0.12769919354246423,0.33643689234253854,-0.061784058558053856,0.5330850681997238,0.9376666666666666,237,inferred_H3,2016,3,2016-01-18,2015/16,196,383,Pre-pandemic,369,14,69,225,8,15,16.4,317,0.965665236051502,0.03433476394849785,292,10,2015/16,248,10.225806451612904,0.43409285213441795,0.3535653347709631
0.16257353328888513,0.06149193506152073,0.26868524565912016,-0.1183541539649778,0.47012134950745127,0.8556666666666667,238,inferred_H3,2016,4,2016-01-25,2015/16,203,390,Pre-pandemic,369,21,58,366,10,28,22.4,462,0.973404255319149,0.02659574468085106,422,12,2015/16,404,11.435643564356436,0.11079543989396473,1.1870066938446704
0.12254128829335209,0.020528413438880677,0.21750333121332993,-0.1735067551830056,0.4115308729689257,0.7903333333333333,239,inferred_H3,2016,5,2016-02-01,2015/16,210,397,Pre-pandemic,369,28,88,413,5,31,22.2,537,0.9880382775119616,0.01196172248803827,500,6,2015/16,449,5.979955456570156,-0.6404443126554111,-0.0597897750542527
0.14210795617690097,0.04200283664906923,0.23926539754699838,-0.14045609171418058,0.4209280707761798,0.8343333333333334,240,inferred_H3,2016,6,2016-02-08,2015/16,217,404,Pre-pandemic,369,35,65,371,12,40,21.5,488,0.9686684073107048,0.03133159268929503,434,14,2015/16,423,13.843971631205674,0.830049904006052,0.1836234708447559
0.14035197848530867,0.04357977423174442,0.23290082101546605,-0.144340248725789,0.4046495468656704,0.8453333333333334,241,inferred_H3,2016,7,2016-02-15,2015/16,224,411,Pre-pandemic,369,42,106,376,10,49,23.7,541,0.9740932642487048,0.02590673575129533,479,13,2015/16,435,12.436781609195403,-0.10638042145516328,0.048505152447360575
0.15535111476007057,0.05913451360378352,0.24636637205203116,-0.10888258007885276,0.41942948760206605,0.8653333333333333,242,inferred_H3,2016,8,2016-02-22,2015/16,231,418,Pre-pandemic,369,49,104,393,11,75,25.1,583,0.9727722772277227,0.02722772277227722,494,14,2015/16,479,13.388308977035491,0.07315645626709297,0.03909540654064263
0.1567471661333919,0.0628159463223451,0.24821118422775046,-0.10372035763264041,0.4200917075344142,0.871,243,inferred_H3,2016,9,2016-02-29,2015/16,238,425,Pre-pandemic,369,56,111,339,17,125,26.8,592,0.952247191011236,0.04775280898876404,445,22,2015/16,481,20.923076923076923,0.44379742692527907,0.3101558414358152
0.10434952435299238,0.009768887179754326,0.19345852256151408,-0.15293674354677958,0.3772114129683659,0.775,244,inferred_H3,2016,10,2016-03-07,2015/16,245,432,Pre-pandemic,369,63,83,341,18,188,27.5,630,0.9498607242339832,0.05013927576601671,420,22,2015/16,547,20.73126142595978,-0.00916592389780373,0.10035188445985124
0.02974968218255869,-0.05883674668550409,0.1216375009541023,-0.22677772719319178,0.28742332343215204,0.5873333333333334,245,inferred_H3,2016,11,2016-03-14,2015/16,252,439,Pre-pandemic,369,70,54,336,25,284,28.6,699,0.9307479224376732,0.06925207756232687,386,29,2015/16,645,27.093023255813954,0.26650563087802853,0.1935733975431492
-0.041248223333098855,-0.12784287349115742,0.04449878991121703,-0.30701673911682203,0.21326159632476713,0.36766666666666664,246,inferred_H3,2016,12,2016-03-21,2015/16,259,446,Pre-pandemic,369,77,73,257,10,371,29.6,711,0.9625468164794008,0.03745318352059925,327,13,2015/16,638,11.144200626959247,-0.8831079465438418,-0.04549270315958451
-0.02916802098138893,-0.1202714259904425,0.06124884643118911,-0.2892383992069502,0.22407126573894662,0.4093333333333333,247,inferred_H3,2016,13,2016-03-28,2015/16,266,453,Pre-pandemic,369,84,64,163,24,361,25.5,612,0.8716577540106952,0.12834224598930483,219,32,2015/16,548,26.802919708029197,0.8723823241408983,0.06165352114432032
-0.09151128391375685,-0.18209338190830182,-0.0039768764022645176,-0.35210046184979515,0.17247844319698288,0.24166666666666667,248,inferred_H3,2016,14,2016-04-04,2015/16,273,460,Pre-pandemic,369,91,35,108,12,243,19.9,398,0.9,0.1,140,16,2015/16,363,13.15702479338843,-0.7077072350237124,-0.11298180663715685
-0.11654586734983363,-0.2096677448986144,-0.026932307781303733,-0.3845799887278346,0.13297884124881712,0.18666666666666668,249,inferred_H3,2016,15,2016-04-11,2015/16,280,467,Pre-pandemic,369,98,11,53,21,163,14.6,248,0.7162162162162162,0.28378378378378377,61,24,2015/16,237,21.974683544303797,0.5099038258823386,-0.05213225788607928
-0.2023539923638915,-0.2949413790304162,-0.11190149238838731,-0.4733621768571639,0.06137650831431652,0.06566666666666666,250,inferred_H3,2016,16,2016-04-18,2015/16,287,474,Pre-pandemic,369,105,7,21,14,117,10.7,159,0.6,0.4,25,17,2015/16,152,14.644736842105264,-0.40354521606354,0.06775842473399613
-0.2463096517369734,-0.3433691909248707,-0.15474715011935258,-0.5297954642448961,0.021995000531555065,0.037333333333333336,251,inferred_H3,2016,17,2016-04-25,2015/16,294,481,Pre-pandemic,369,112,7,14,6,104,9.2,131,0.7,0.3,19,8,2015/16,124,6.338709677419355,-0.8285580354526358,-0.35747666516438736
-0.19166201388655302,-0.29611618821718555,-0.09605789082273875,-0.4870233919939292,0.09382267464079966,0.08866666666666667,252,inferred_H3,2016,18,2016-05-02,2015/16,301,488,Pre-pandemic,369,119,3,13,6,86,8.4,108,0.6842105263157895,0.3157894736842105,15,7,2015/16,105,6.171428571428572,-0.02632398836640492,-0.18713085350006053
-0.15207054094326644,-0.25398138546989346,-0.0480885587287454,-0.44163826156224584,0.13455517623346458,0.15233333333333332,253,inferred_H3,2016,19,2016-05-09,2015/16,308,495,Pre-pandemic,369,126,6,6,9,70,6.6,91,0.4,0.6,8,13,2015/16,85,9.635294117647058,0.439753679735089,-0.20466839003687295
-0.14251995510414994,-0.2424169743251532,-0.04374617970212369,-0.44408545596264837,0.16202638135556932,0.173,254,inferred_H3,2016,20,2016-05-16,2015/16,315,502,Pre-pandemic,369,133,2,5,4,24,2.9,35,0.5555555555555556,0.4444444444444444,6,5,2015/16,33,4.242424242424242,-0.8073250773932555,-0.30561335536930184
-0.11033971977685553,-0.22157748690778967,-0.0057736844445918645,-0.40773430779845915,0.19195566391681737,0.23866666666666667,255,inferred_H3,2016,21,2016-05-23,2015/16,322,509,Pre-pandemic,369,140,2,8,6,19,2.9,35,0.5714285714285714,0.42857142857142855,9,7,2015/16,33,6.363636363636363,0.3977592906431787,9.659761546518125e-4
-0.09422800594074332,-0.19851394241912934,0.009475880795169311,-0.4059858441450392,0.21746708145460206,0.2683333333333333,256,inferred_H3,2016,22,2016-05-30,2015/16,329,516,Pre-pandemic,369,147,1,7,4,8,1.9,20,0.6363636363636364,0.3636363636363637,8,4,2015/16,19,4.2105263157894735,-0.40513205231824134,-0.09373603983330729
-0.08122102574042145,-0.1871561789299941,0.02612220652294206,-0.39606404562546166,0.23372664918266836,0.30933333333333335,257,inferred_H3,2016,23,2016-06-06,2015/16,336,523,Pre-pandemic,369,154,0,2,4,16,2,22,0.3333333333333333,0.6666666666666666,2,4,2015/16,22,4,-0.05007303798232109,-0.21619271926265982
-0.08073825125479184,-0.19584023034063325,0.02577277605322037,-0.3881173363353792,0.22044524556810396,0.3006666666666667,258,inferred_H3,2016,24,2016-06-13,2015/16,343,530,Pre-pandemic,369,161,3,0,11,1,1.3,15,0,1,0,14,2015/16,12,13.75,1.2172982589230854,0.28996311481642545
-0.1210986041196207,-0.22674461885301633,-0.013473792340610913,-0.4331737307261287,0.18434546964502085,0.21966666666666668,259,inferred_H3,2016,25,2016-06-20,2015/16,350,537,Pre-pandemic,369,168,1,0,0,0,0.1,1,0,0,0,0,2015/16,0,0,-4.930870325627393,-1.0421942892512175
-0.059064545420476344,-0.17012086345410377,0.04839026141920583,-0.38651257025181707,0.2621911762924635,0.35633333333333334,260,inferred_H3,2016,26,2016-06-27,2015/16,357,544,Pre-pandemic,369,175,0,0,2,0,0.2,2,0,1,0,2,2015/16,2,2,3.044522437723423,-0.1797806667408015
0.002322266467458589,-0.10786887579879861,0.11251739023903606,-0.31724845706868904,0.3182369217266452,0.504,261,inferred_H3,2016,27,2016-07-04,2016/17,0,186,Pre-pandemic,340,-154,0,0,4,2,0.5,6,0,1,0,4,2016/17,6,4,0.6690496289808847,-1.1102230246251565e-16
0.028091902191877183,-0.07976102475503954,0.13606836149920565,-0.30090123275029335,0.34607840071035295,0.566,262,inferred_H3,2016,28,2016-07-11,2016/17,7,193,Pre-pandemic,340,-147,2,1,5,5,1,13,0.16666666666666666,0.8333333333333334,1,7,2016/17,11,5.909090909090909,0.3822865003490079,-0.20875293964351943
0.030823159363883468,-0.07827433709346715,0.13551886526513537,-0.2793374202809401,0.33591415935140256,0.5773333333333334,263,inferred_H3,2016,29,2016-07-18,2016/17,14,200,Pre-pandemic,340,-140,0,0,3,2,0.4,5,0,1,0,3,2016/17,5,3,-0.6618713625681694,0.8584968011212866
0.05836048831351426,-0.0516068642435481,0.16287691679663818,-0.2678360380641566,0.3681296369540674,0.6453333333333333,264,inferred_H3,2016,30,2016-07-25,2016/17,21,207,Pre-pandemic,340,-133,0,0,1,0,0.1,1,0,1,0,1,2016/17,1,1,-1.0360919316867756,-0.16165679123126309
0.10152162408498533,-0.006125564279603812,0.2075374339789947,-0.21695932928378944,0.4093764017820432,0.7366666666666667,265,inferred_H3,2016,31,2016-08-01,2016/17,28,214,Pre-pandemic,340,-126,1,0,7,1,1,9,0,1,0,8,2016/17,8,7.875,1.9810014688665833,0.16633116874016152
0.09558216101631434,-0.014608764430563692,0.19821312153042459,-0.22501359728861714,0.4109035204167349,0.727,266,inferred_H3,2016,32,2016-08-08,2016/17,35,221,Pre-pandemic,340,-119,0,1,3,1,0.5,5,0.25,0.75,1,3,2016/17,5,3,-0.9449095371798076,-0.1654678406420423
0.10738369665285974,0.0032185902965612967,0.2102219169550889,-0.1906029938941847,0.4186043960121362,0.758,267,inferred_H3,2016,33,2016-08-15,2016/17,42,228,Pre-pandemic,340,-112,0,0,5,2,0.8,7,0,1,0,5,2016/17,7,5,0.49783842823917945,0.12445960705979486
0.09407663131654487,0.0018311567735367351,0.2016837797518124,-0.1978732685815329,0.3921838737988348,0.7543333333333333,268,inferred_H3,2016,34,2016-08-22,2016/17,49,235,Pre-pandemic,340,-105,1,0,6,1,0.9,8,0,1,0,7,2016/17,7,6.857142857142857,0.31052834130295076,0.4611146753072265
0.0665860961457394,-0.037034909402538785,0.1699332794727863,-0.23248589833362335,0.37299922011103626,0.674,269,inferred_H3,2016,35,2016-08-29,2016/17,56,242,Pre-pandemic,340,-98,0,0,7,2,1,9,0,1,0,7,2016/17,9,7,0.020325903014038908,-0.02905421615590962
0.04294031909946594,-0.06387875706078028,0.14836275100571927,-0.2588536059578696,0.3381470416598645,0.6076666666666667,270,inferred_H3,2016,36,2016-09-05,2016/17,63,249,Pre-pandemic,340,-91,2,3,4,4,1.5,13,0.42857142857142855,0.5714285714285714,4,5,2016/17,11,4.7272727272727275,-0.385813128597747,0.11071988598960553
0.03622519365686405,-0.0634815769870617,0.14200227753447936,-0.2611442417196479,0.353827969539551,0.5976666666666667,271,inferred_H3,2016,37,2016-09-12,2016/17,70,256,Pre-pandemic,340,-84,0,2,6,3,1.3,11,0.25,0.75,2,6,2016/17,11,6,0.23400711572974287,0.04476205786224639
0.03991551193573328,-0.05872058195074353,0.13994214202801958,-0.25184584598953613,0.3249050537214392,0.615,272,inferred_H3,2016,38,2016-09-19,2016/17,77,263,Pre-pandemic,340,-77,1,1,8,2,1.3,12,0.1111111111111111,0.8888888888888888,1,9,2016/17,11,8.727272727272727,0.369557331319643,0.059519305366419445
0.02004626191663106,-0.08145803905631088,0.11697050363848216,-0.2666809668060705,0.30397235842867887,0.556,273,inferred_H3,2016,39,2016-09-26,2016/17,84,270,Pre-pandemic,340,-70,1,1,9,3,1.4,14,0.1,0.9,1,10,2016/17,13,9.692307692307692,0.10375104560291541,0.08037559101363859
0.021795339824865367,-0.08178536677986281,0.11296210603436035,-0.27920019249841965,0.3003865309080803,0.5496666666666666,274,inferred_H3,2016,40,2016-10-03,2016/17,91,277,Pre-pandemic,340,-63,1,1,4,1,0.6,7,0.2,0.8,1,5,2016/17,6,4.666666666666667,-0.7199498995040722,-0.0031586017129427157
0.08322936199200548,-0.017645825621279032,0.18058405888931345,-0.2028372937114162,0.3706995064174449,0.7103333333333334,275,inferred_H3,2016,41,2016-10-10,2016/17,98,284,Pre-pandemic,340,-56,0,1,6,3,0.9,10,0.14285714285714285,0.8571428571428571,1,6,2016/17,10,6,0.24664152258151353,-5.551115123125783e-17
0.1765460073439753,0.07764538309821345,0.27051032536131236,-0.10402040232202249,0.453678083322246,0.8923333333333333,276,inferred_H3,2016,42,2016-10-17,2016/17,105,291,Pre-pandemic,340,-49,2,0,8,3,1,13,0,1,0,10,2016/17,11,9.454545454545455,0.44872823390526934,0.019792725646406523
0.2508994516278833,0.1588190980922406,0.3448711555001902,-0.019158336530866953,0.5217977114070264,0.9646666666666667,277,inferred_H3,2016,43,2016-10-24,2016/17,112,298,Pre-pandemic,340,-42,4,0,12,2,1.2,18,0,1,0,16,2016/17,14,15.428571428571429,0.4856646399873155,0.11527112424250655
0.31994963497561235,0.22339478279746083,0.4123181016849994,0.046713462100046295,0.5831573886238753,0.9903333333333333,278,inferred_H3,2016,44,2016-10-31,2016/17,119,305,Pre-pandemic,340,-35,3,0,6,1,0.7,10,0,1,0,9,2016/17,7,8.571428571428571,-0.5826480960617113,0.14959657510309676
0.4143636055291404,0.3235423774249341,0.5005636426865917,0.1615244527059719,0.6601712136042773,0.999,279,inferred_H3,2016,45,2016-11-07,2016/17,126,312,Pre-pandemic,340,-28,8,0,29,3,2.5,40,0,1,0,37,2016/17,32,36.25,1.4331606549693892,0.44622635820006573
0.3806102068853998,0.2973806223964526,0.4616993514089497,0.13410129282642702,0.6212039759716335,0.999,280,inferred_H3,2016,46,2016-11-14,2016/17,133,319,Pre-pandemic,340,-21,9,1,34,2,2.6,46,0.02857142857142857,0.9714285714285714,1,43,2016/17,37,42.270270270270274,0.1532527394507327,0.3723574845864315
0.3875032698173979,0.3065777564302141,0.4662667617158336,0.16375687282923213,0.6090509065973253,1,281,inferred_H3,2016,47,2016-11-21,2016/17,140,326,Pre-pandemic,340,-14,12,0,33,0,2.5,45,0,1,0,45,2016/17,33,45,0.06243530307837156,0.2665501503591955
0.5119342076824462,0.43656118405059574,0.5820603963745496,0.3043723894322229,0.7281003208180822,1,282,inferred_H3,2016,48,2016-11-28,2016/17,147,333,Pre-pandemic,340,-7,14,0,70,1,4.6,85,0,1,0,84,2016/17,71,83.80281690140845,0.6207769409111483,0.5674064096024104
0.5660645524428847,0.5028378335755854,0.6312980036984546,0.38374041172542206,0.7634726090829608,1,283,inferred_H3,2016,49,2016-12-05,2016/17,154,340,Pre-pandemic,340,0,24,0,162,3,10.2,189,0,1,0,186,2016/17,165,185.56363636363636,0.7942774425049607,0.4076856064863033
0.43334490292327255,0.37150075411854044,0.49281216997757604,0.2530097819500225,0.608636853332316,1,284,inferred_H3,2016,50,2016-12-12,2016/17,161,347,Pre-pandemic,340,7,31,0,200,6,11.9,237,0,1,0,231,2016/17,206,230.09708737864077,0.21499921371410294,0.42312222505214586
0.4920671663546674,0.4399985924596874,0.5447058735045653,0.3417422062604822,0.6451860607078251,1,285,inferred_H3,2016,51,2016-12-19,2016/17,168,354,Pre-pandemic,340,14,50,1,368,4,19.7,423,0.002710027100271,0.997289972899729,1,418,2016/17,373,417.3297587131367,0.5951804438944259,0.5563085102561595
0.40057398271032385,0.3544339472350888,0.44879179283239967,0.26303654179198616,0.5399801179821931,1,286,inferred_H3,2016,52,2016-12-26,2016/17,175,361,Pre-pandemic,340,21,75,0,524,7,26.3,606,0,1,0,599,2016/17,531,598.0112994350283,0.35966056855585304,0.4910294171673356
0.3007038648888831,0.2575924382772832,0.34300422441858824,0.17850662906939685,0.428132979176703,1,287,inferred_H3,2017,1,2017-01-02,2016/17,182,367,Pre-pandemic,340,27,103,0,749,12,28.9,864,0,1,0,852,2016/17,761,850.3758212877792,0.35201912652173317,0.38046483817152876
-0.019549250575968014,-0.05921349929962094,0.02118367619127537,-0.13559910529879654,0.10079717819178943,0.36866666666666664,288,inferred_H3,2017,2,2017-01-09,2016/17,189,374,Pre-pandemic,340,34,75,3,733,3,27.6,814,0.00407608695652173,0.9959239130434784,3,808,2016/17,739,807.3910690121786,-0.05186398762204536,0.3137490378374917
-0.13001038170475665,-0.1700303829202201,-0.0871884741195541,-0.2469361319356933,-0.00788222846042348,0.017666666666666667,289,inferred_H3,2017,3,2017-01-16,2016/17,196,381,Pre-pandemic,340,41,79,2,620,12,25.5,713,0.00321543408360128,0.9967845659163987,2,699,2016/17,634,697.2555205047319,-0.1466366418108652,0.1282947664111689
