y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,agegroup,Year,Week,date,Season,time_rel,max_week,time_plot
0.15248763623289996,0.11818562919046105,0.18761860861953084,0.05509220679403253,0.260214355559301,0.999,53,Influenza A/H3,5-14,2024,1,2024-01-07,2023 to 2024,26,21,5
0.3604982821148903,0.3124703498858099,0.4101019751836905,0.21740524134994543,0.5050773151405035,1,54,Influenza A/H3,5-14,2024,2,2024-01-14,2023 to 2024,27,21,6
0.41959018150300986,0.3774738508435924,0.46082473912918265,0.2951740440111667,0.5363517919782912,1,55,Influenza A/H3,5-14,2024,3,2024-01-21,2023 to 2024,28,21,7
0.3353421025004204,0.30482754658225875,0.3652479177609873,0.23802779031289406,0.4230226754223311,1,56,Influenza A/H3,5-14,2024,4,2024-01-28,2023 to 2024,29,21,8
0.14389085919952338,0.10704431632333278,0.18067672060670548,0.03503983026912521,0.251994641370982,0.9946666666666667,57,Influenza A/H3,5-14,2024,5,2024-02-04,2023 to 2024,30,21,9
-0.14524865362772488,-0.17570969353972932,-0.11062267706862028,-0.23513134608255395,-0.047151436326261564,0.0023333333333333335,58,Influenza A/H3,5-14,2024,6,2024-02-11,2023 to 2024,31,21,10
-0.471755349423701,-0.5194573940551723,-0.4301534116705359,-0.6026748813932874,-0.34004112161358413,0,59,Influenza A/H3,5-14,2024,7,2024-02-18,2023 to 2024,32,21,11
-0.6271325845818558,-0.6796121890939251,-0.5772837130790227,-0.7812943432991576,-0.46912013816432935,0,60,Influenza A/H3,5-14,2024,8,2024-02-25,2023 to 2024,33,21,12
-0.55133523233141,-0.5906768804286813,-0.5116024997745459,-0.6692975569392812,-0.43752426839347897,0,61,Influenza A/H3,5-14,2024,9,2024-03-03,2023 to 2024,34,21,13
-0.31174729985675076,-0.3747191921966253,-0.24942835354087212,-0.5042072234310938,-0.1336238404786527,6.666666666666666e-4,62,Influenza A/H3,5-14,2024,10,2024-03-10,2023 to 2024,35,21,14
-0.17436525362808997,-0.2490141954041979,-0.09619843181177123,-0.41083809270946,0.04426691443134023,0.059,63,Influenza A/H3,5-14,2024,11,2024-03-17,2023 to 2024,36,21,15
-0.20245676545011104,-0.25667425463106674,-0.14836996779406453,-0.37312048574327716,-0.046313351987886144,0.004,64,Influenza A/H3,5-14,2024,12,2024-03-24,2023 to 2024,37,21,16
-0.35000467314600625,-0.42246527162775505,-0.27872923007215444,-0.5733636501292706,-0.15271058927361056,0,65,Influenza A/H3,5-14,2024,13,2024-03-31,2023 to 2024,38,21,17
-0.4159365231574872,-0.5122587978312257,-0.31596502130705184,-0.7179101212699842,-0.1435152460956954,6.666666666666666e-4,66,Influenza A/H3,5-14,2024,14,2024-04-07,2023 to 2024,39,21,18
-0.3511810623274101,-0.4338371693762648,-0.26690562726704414,-0.5941038260365167,-0.11624293617460583,0.001,67,Influenza A/H3,5-14,2024,15,2024-04-14,2023 to 2024,40,21,19
-0.19311831426772774,-0.2820841244732859,-0.10272451954101924,-0.46015335535365914,0.0545840683837079,0.07433333333333333,68,Influenza A/H3,5-14,2024,16,2024-04-21,2023 to 2024,41,21,20
-0.09151330686687753,-0.19977671888152893,0.01348979459585875,-0.40048144397319996,0.23200283485389367,0.277,69,Influenza A/H3,5-14,2024,17,2024-04-28,2023 to 2024,42,21,21
-0.07912241881927984,-0.16977784331754486,0.009661998175714115,-0.32988138337644807,0.18585059103064924,0.276,70,Influenza A/H3,5-14,2024,18,2024-05-05,2023 to 2024,43,21,22
-0.1352742900715801,-0.228499754909675,-0.04564169212977742,-0.4158810949606381,0.13503514919463566,0.16233333333333333,71,Influenza A/H3,5-14,2024,19,2024-05-12,2023 to 2024,44,21,23
-0.1842142780569831,-0.30128334502075604,-0.07153783214524384,-0.5309674642830838,0.1447643218544316,0.13433333333333333,72,Influenza A/H3,5-14,2024,20,2024-05-19,2023 to 2024,45,21,24
-0.20817935196354864,-0.3188050066608679,-0.10284038289057112,-0.5267185487897855,0.09077809276823223,0.09233333333333334,73,Influenza A/H3,5-14,2024,21,2024-05-26,2023 to 2024,46,21,25
-0.2025242993245322,-0.318864911695869,-0.09675524797225465,-0.5400753333838522,0.11108042023658092,0.106,74,Influenza A/H3,5-14,2024,22,2024-06-02,2023 to 2024,47,21,26
-0.18924642324283747,-0.31774848128884736,-0.06711011706930725,-0.5693556567790687,0.17438796814648153,0.15566666666666668,75,Influenza A/H3,5-14,2024,23,2024-06-09,2023 to 2024,48,21,27
-0.16800819747520998,-0.27572014706928405,-0.05311391464477028,-0.49781138327367624,0.15242580824168248,0.15733333333333333,76,Influenza A/H3,5-14,2024,24,2024-06-16,2023 to 2024,49,21,28
-0.13016337879512035,-0.24080449110328034,-0.023453630617289417,-0.4782015030007539,0.18916815614625315,0.209,77,Influenza A/H3,5-14,2024,25,2024-06-23,2023 to 2024,50,21,29
-0.09102627697297938,-0.22132881642886953,0.034058115208333864,-0.4733096024436209,0.2835992303866105,0.31366666666666665,78,Influenza A/H3,5-14,2024,26,2024-06-30,2023 to 2024,51,21,30
-0.04883495659344174,-0.1605313410289108,0.06539593387222697,-0.3814053892261648,0.30165757832774054,0.392,79,Influenza A/H3,5-14,2024,27,2024-07-07,2024 to 2025,0,20,-20
0.005626001424577365,-0.10754851722220295,0.11118561433748697,-0.32682962278197064,0.32206947701764177,0.5106666666666667,80,Influenza A/H3,5-14,2024,28,2024-07-14,2024 to 2025,1,20,-19
0.03456939291883271,-0.0854289053173109,0.1645712741562391,-0.33951635660324614,0.4132234571905323,0.5776666666666667,81,Influenza A/H3,5-14,2024,29,2024-07-21,2024 to 2025,2,20,-18
0.053575266239620944,-0.05803608887487435,0.16770734426266615,-0.2778169645942574,0.393308034510962,0.6256666666666667,82,Influenza A/H3,5-14,2024,30,2024-07-28,2024 to 2025,3,20,-17
0.061586123884170896,-0.053687290022652434,0.17344650517896382,-0.27702056202407027,0.3888460451750845,0.6363333333333333,83,Influenza A/H3,5-14,2024,31,2024-08-04,2024 to 2025,4,20,-16
0.06411303342593161,-0.05988634647512442,0.19217772907553066,-0.310368753469554,0.4365606895821666,0.636,84,Influenza A/H3,5-14,2024,32,2024-08-11,2024 to 2025,5,20,-15
0.08240516250867647,-0.03198640056889729,0.1877492235810262,-0.24297160059021541,0.40340947132356075,0.68,85,Influenza A/H3,5-14,2024,33,2024-08-18,2024 to 2025,6,20,-14
0.09916626502728565,-0.005465115612105609,0.20425058359008674,-0.21140950706486372,0.4178494707197835,0.74,86,Influenza A/H3,5-14,2024,34,2024-08-25,2024 to 2025,7,20,-13
0.12665585674281732,0.006781515635053914,0.24921959314502434,-0.2311749148734131,0.4941643129294812,0.764,87,Influenza A/H3,5-14,2024,35,2024-09-01,2024 to 2025,8,20,-12
0.1702404339122109,0.06556401307315352,0.2763978100494813,-0.13891706857107392,0.5028493242868406,0.8626666666666667,88,Influenza A/H3,5-14,2024,36,2024-09-08,2024 to 2025,9,20,-11
0.21610987918447533,0.11294473352448542,0.31487522909729015,-0.07864799174287726,0.5372645907975068,0.9273333333333333,89,Influenza A/H3,5-14,2024,37,2024-09-15,2024 to 2025,10,20,-10
0.24092944850742526,0.12223441306695787,0.35685379345808604,-0.07859463518455949,0.5874032051788101,0.9226666666666666,90,Influenza A/H3,5-14,2024,38,2024-09-22,2024 to 2025,11,20,-9
0.24094837057849428,0.14396827422024833,0.3384275332036687,-0.03459385244384249,0.5259870770124593,0.954,91,Influenza A/H3,5-14,2024,39,2024-09-29,2024 to 2025,12,20,-8
0.21417023935281665,0.12563381444022642,0.3064118801147836,-0.02873335549164837,0.4759073699659704,0.959,92,Influenza A/H3,5-14,2024,40,2024-10-06,2024 to 2025,13,20,-7
0.1971789487852338,0.09298615304707691,0.2980608497589562,-0.08947490740582205,0.5076466644100912,0.908,93,Influenza A/H3,5-14,2024,41,2024-10-13,2024 to 2025,14,20,-6
0.18773367550979136,0.10354110519143633,0.27405230035529804,-0.0495576141004939,0.44687496328811804,0.9433333333333334,94,Influenza A/H3,5-14,2024,42,2024-10-20,2024 to 2025,15,20,-5
0.19223139557200142,0.116362537594494,0.26689613731848527,-0.01738458505912907,0.41825558680586744,0.964,95,Influenza A/H3,5-14,2024,43,2024-10-27,2024 to 2025,16,20,-4
0.2092440622536904,0.12397637685881213,0.3024341758868385,-0.03830324850330062,0.4822507069409263,0.9536666666666667,96,Influenza A/H3,5-14,2024,44,2024-11-03,2024 to 2025,17,20,-3
0.2508896156247262,0.1796089146676877,0.3268309252215441,0.05499513831527669,0.4728566274992012,0.9933333333333333,97,Influenza A/H3,5-14,2024,45,2024-11-10,2024 to 2025,18,20,-2
0.3032531206899507,0.2452703784336504,0.36073487991467756,0.14441871561239736,0.4777844564689486,1,98,Influenza A/H3,5-14,2024,46,2024-11-17,2024 to 2025,19,20,-1
0.3173127681982104,0.24586536727307096,0.3872925243108969,0.12492938878877725,0.5235116184091654,1,99,Influenza A/H3,5-14,2024,47,2024-11-24,2024 to 2025,20,20,0
0.28523187240328074,0.22863096573483688,0.3393984219953847,0.125835376054211,0.4483690724969008,1,100,Influenza A/H3,5-14,2024,48,2024-12-01,2024 to 2025,21,20,1
0.21738280760662976,0.16907208359371872,0.26376496489694934,0.08812643050821914,0.3498014397019483,1,101,Influenza A/H3,5-14,2024,49,2024-12-08,2024 to 2025,22,20,2
0.17023846769476547,0.11296807040083756,0.22718782843898544,0.0026273871863999273,0.33342906008540196,0.977,102,Influenza A/H3,5-14,2024,50,2024-12-15,2024 to 2025,23,20,3
0.15256522530030514,0.1072368887208428,0.19505902821549337,0.025774947126184666,0.2835609838921271,0.991,103,Influenza A/H3,5-14,2024,51,2024-12-22,2024 to 2025,24,20,4
0.1587583281677487,0.12096959454450373,0.1944931400279304,0.04862016536629903,0.27023716439454193,0.9973333333333333,104,Influenza A/H3,5-14,2024,52,2024-12-29,2024 to 2025,25,20,5
0.15717024035808747,0.10659749503466953,0.2057454483682748,0.011852826338224867,0.296799609376575,0.9833333333333333,105,Influenza A/H3,5-14,2025,2,2025-01-12,2024 to 2025,26,20,6
0.13850558343452413,0.0988972487685793,0.17539286908890261,0.026990984724526126,0.25071371410795595,0.9933333333333333,106,Influenza A/H3,5-14,2025,3,2025-01-19,2024 to 2025,27,20,7
0.0976805846352109,0.062323261214345393,0.13328228795078956,-0.011507573178553464,0.20294782537034106,0.9623333333333334,107,Influenza A/H3,5-14,2025,4,2025-01-26,2024 to 2025,28,20,8
0.01472833923638417,-0.03266836546690932,0.0577480789030016,-0.119125126494408,0.14826790798573614,0.5726666666666667,108,Influenza A/H3,5-14,2025,5,2025-02-02,2024 to 2025,29,20,9
-0.12126181450306683,-0.15664419422721765,-0.08837782251903725,-0.2263188029385752,-0.022246156379696798,0.007,109,Influenza A/H3,5-14,2025,6,2025-02-09,2024 to 2025,30,20,10
-0.27707430969558855,-0.3222021246033959,-0.23109162065073652,-0.4112174168410699,-0.14360527188187502,0,110,Influenza A/H3,5-14,2025,7,2025-02-16,2024 to 2025,31,20,11
-0.33274169506033147,-0.38948333398039314,-0.27330225225179183,-0.5038773648319974,-0.16705312252061147,0,111,Influenza A/H3,5-14,2025,8,2025-02-23,2024 to 2025,32,20,12
-0.26076100920631307,-0.30378411262614824,-0.21667455425555282,-0.3892737280593183,-0.13821155193807186,0,112,Influenza A/H3,5-14,2025,10,2025-03-09,2024 to 2025,33,20,13
-0.10672592528996283,-0.16497417547093463,-0.05379276876465333,-0.26685428392865035,0.046968248123218446,0.08533333333333333,113,Influenza A/H3,5-14,2025,11,2025-03-16,2024 to 2025,34,20,14
-0.07096675497553573,-0.14032477478593552,-0.0020416432349799063,-0.27794293192732195,0.12959975947439806,0.245,114,Influenza A/H3,5-14,2025,12,2025-03-23,2024 to 2025,35,20,15
-0.19586444591829877,-0.2483475776992995,-0.13985390641864925,-0.3598946066956045,-0.037784146953950985,0.01,115,Influenza A/H3,5-14,2025,13,2025-03-30,2024 to 2025,36,20,16
-0.4284008838775242,-0.5064933669031232,-0.3553019460396971,-0.6523537217714794,-0.23377880107976878,0,116,Influenza A/H3,5-14,2025,14,2025-04-06,2024 to 2025,37,20,17
-0.5762261897603975,-0.6766835344465959,-0.4806098448531283,-0.8726826870375933,-0.3095327269908565,0,117,Influenza A/H3,5-14,2025,15,2025-04-13,2024 to 2025,38,20,18
-0.5890916745798553,-0.6727236022141646,-0.5001696879267786,-0.8448203089938555,-0.3343186840244553,0,118,Influenza A/H3,5-14,2025,16,2025-04-20,2024 to 2025,39,20,19
-0.48112819539122387,-0.5776757425033412,-0.38852864364400586,-0.7772225671969473,-0.21575140498239356,3.333333333333333e-4,119,Influenza A/H3,5-14,2025,17,2025-04-27,2024 to 2025,40,20,20
-0.37432442121637777,-0.48087273604579106,-0.26510212180695886,-0.7029845096904254,-0.05739553586246289,0.011,120,Influenza A/H3,5-14,2025,18,2025-05-04,2024 to 2025,41,20,21
-0.2775104907647742,-0.37356019112679906,-0.18076830692837176,-0.5682955077760095,-0.0045102205408763555,0.022333333333333334,121,Influenza A/H3,5-14,2025,19,2025-05-11,2024 to 2025,42,20,22
-0.20483704481217724,-0.3137851763430364,-0.09269601370888741,-0.5304069521357503,0.11282669612188843,0.10833333333333334,122,Influenza A/H3,5-14,2025,20,2025-05-18,2024 to 2025,43,20,23
-0.16459519087566388,-0.29751171543308463,-0.029387964293647595,-0.5561302859937409,0.22426863298874003,0.20566666666666666,123,Influenza A/H3,5-14,2025,21,2025-05-25,2024 to 2025,44,20,24
-0.1602470235323966,-0.282813268438202,-0.03513348824105039,-0.520038488023214,0.19345355648059648,0.19633333333333333,124,Influenza A/H3,5-14,2025,22,2025-06-01,2024 to 2025,45,20,25
-0.18316740837523254,-0.3166406033384176,-0.05440448563058625,-0.5856645998540354,0.17874751001052624,0.171,125,Influenza A/H3,5-14,2025,23,2025-06-08,2024 to 2025,46,20,26
-0.21912225094585935,-0.3734200010102112,-0.07010647820570748,-0.6719915026576438,0.1983865127960025,0.15433333333333332,126,Influenza A/H3,5-14,2025,24,2025-06-15,2024 to 2025,47,20,27
-0.26110452514222704,-0.3975873467472416,-0.11861580950278,-0.6916129388156804,0.13406469799203685,0.105,127,Influenza A/H3,5-14,2025,25,2025-06-22,2024 to 2025,48,20,28
-0.2895448522519821,-0.43390515107114247,-0.15000364198981828,-0.7662114586333381,0.09796766781028869,0.076,128,Influenza A/H3,5-14,2025,26,2025-06-29,2024 to 2025,49,20,29
-0.27506675895181726,-0.43310351453664453,-0.12159963262932365,-0.7879686423272031,0.17084995100360456,0.11066666666666666,129,Influenza A/H3,5-14,2025,27,2025-07-06,2025 to 2026,0,14,-14
-0.2066691295698419,-0.34606469591368244,-0.063643157275515,-0.6413230590215471,0.2031583436735265,0.167,130,Influenza A/H3,5-14,2025,28,2025-07-13,2025 to 2026,1,14,-13
-0.07689781087923125,-0.2229558032570405,0.05421544039344922,-0.5179837865208251,0.3138730319698544,0.34933333333333333,131,Influenza A/H3,5-14,2025,29,2025-07-20,2025 to 2026,2,14,-12
0.046122511418858425,-0.10421776879080837,0.19382099214325477,-0.42803033173579935,0.5094375695997388,0.5776666666666667,132,Influenza A/H3,5-14,2025,30,2025-07-27,2025 to 2026,3,14,-11
0.1684910402722505,0.030897894536228657,0.30415481173889225,-0.2308999001247045,0.606387725923416,0.799,133,Influenza A/H3,5-14,2025,31,2025-08-03,2025 to 2026,4,14,-10
0.2858992685418415,0.14779426378259067,0.421025723708552,-0.10245794785482111,0.7203721281948782,0.926,134,Influenza A/H3,5-14,2025,32,2025-08-10,2025 to 2026,5,14,-9
0.3668943475384947,0.21700276257981987,0.5180848885045839,-0.04157459781638937,0.8668092634515252,0.9573333333333334,135,Influenza A/H3,5-14,2025,33,2025-08-17,2025 to 2026,6,14,-8
0.41499132098828573,0.28437303820253845,0.5556359428171807,0.05723077996122864,0.8355090964298219,0.9896666666666667,136,Influenza A/H3,5-14,2025,34,2025-08-24,2025 to 2026,7,14,-7
0.43700076017528017,0.3166605149899269,0.5589113852557742,0.11978534781164768,0.8060963285166504,0.996,137,Influenza A/H3,5-14,2025,35,2025-08-31,2025 to 2026,8,14,-6
0.47293519482935564,0.347058861014127,0.6045390886947827,0.1257543120988986,0.8617998991904082,0.9956666666666667,138,Influenza A/H3,5-14,2025,36,2025-09-07,2025 to 2026,9,14,-5
0.5361219116972087,0.43712414398031463,0.6408016601512597,0.23376342680465168,0.8577598090140608,1,139,Influenza A/H3,5-14,2025,37,2025-09-14,2025 to 2026,10,14,-4
0.6227041324836206,0.5460330417369753,0.7149268434566707,0.3971755420923657,0.8806849420574426,1,140,Influenza A/H3,5-14,2025,38,2025-09-21,2025 to 2026,11,14,-3
0.7387979139066887,0.6481801411629264,0.8372082906658411,0.4814684383707833,1.0256622324429283,1,141,Influenza A/H3,5-14,2025,39,2025-09-28,2025 to 2026,12,14,-2
0.87559347962414,0.8011626681851081,0.9533091372647097,0.6657098590346118,1.1109142820281281,1,142,Influenza A/H3,5-14,2025,40,2025-10-05,2025 to 2026,13,14,-1
0.9937729456287263,0.9369338507190406,1.049490922170709,0.8273659441325188,1.162897723739225,1,143,Influenza A/H3,5-14,2025,41,2025-10-12,2025 to 2026,14,14,0
0.9140847601679214,0.8559785271561546,0.9738687080241333,0.7386969577022344,1.0842575907921574,1,144,Influenza A/H3,5-14,2025,42,2025-10-19,2025 to 2026,15,14,1
0.5964568985928151,0.5607705988793714,0.6329774161203605,0.49765329831329125,0.703478074686723,1,145,Influenza A/H3,5-14,2025,43,2025-10-26,2025 to 2026,16,14,2
0.10816013374792988,0.04282587400664184,0.17907464705097342,-0.08719727309635242,0.3191108066455106,0.8676666666666667,146,Influenza A/H3,5-14,2025,44,2025-11-02,2025 to 2026,17,14,3
0.1541094969959651,0.06605045922724262,0.24123388793531153,-0.11034813693481019,0.42400765913739025,0.8766666666666667,27,Influenza A/H3,15-44,2023,27,2023-07-09,2023 to 2024,0,21,-21
0.11860280315571203,0.035194179767435,0.1943940653648185,-0.11238196992598552,0.34845551390258855,0.8363333333333334,28,Influenza A/H3,15-44,2023,28,2023-07-16,2023 to 2024,1,21,-20
0.08480031352148898,0.01130430719204878,0.15994632984658863,-0.13836425687416934,0.30398114431084716,0.7833333333333333,29,Influenza A/H3,15-44,2023,29,2023-07-23,2023 to 2024,2,21,-19
0.06449938670643474,-0.013737940586183606,0.14571409593552287,-0.1681871926836288,0.30289376510966937,0.7093333333333334,30,Influenza A/H3,15-44,2023,30,2023-07-30,2023 to 2024,3,21,-18
0.057258771020342936,-0.01588518413297202,0.1286074789265902,-0.14920596379282075,0.27818203311320666,0.7003333333333334,31,Influenza A/H3,15-44,2023,31,2023-08-06,2023 to 2024,4,21,-17
0.06286184239819392,-0.011186801351384723,0.132611525950177,-0.15356566353755904,0.27838972678170104,0.714,32,Influenza A/H3,15-44,2023,32,2023-08-13,2023 to 2024,5,21,-16
0.07088997473375636,-0.005579947864428059,0.15017528423727167,-0.15881595141716245,0.3070448916001468,0.7356666666666667,33,Influenza A/H3,15-44,2023,33,2023-08-20,2023 to 2024,6,21,-15
0.08767126613229492,0.02141680379660682,0.15787385106445206,-0.11212524945520656,0.2899762619129925,0.809,34,Influenza A/H3,15-44,2023,34,2023-08-27,2023 to 2024,7,21,-14
0.10848311883690065,0.04012262316271942,0.17908461042814827,-0.08894197337337514,0.30768597512853046,0.8616666666666667,35,Influenza A/H3,15-44,2023,35,2023-09-03,2023 to 2024,8,21,-13
0.12275753285377622,0.044963795671343454,0.19993716606451695,-0.09475943781981602,0.3535283356636812,0.862,36,Influenza A/H3,15-44,2023,36,2023-09-10,2023 to 2024,9,21,-12
0.1260511457836233,0.06357111527461079,0.19498478926637464,-0.06104436717032993,0.3355257961075575,0.909,37,Influenza A/H3,15-44,2023,37,2023-09-17,2023 to 2024,10,21,-11
0.12950989847462835,0.06608025359683845,0.1947500168676527,-0.05717751749754914,0.3238262910718109,0.9213333333333333,38,Influenza A/H3,15-44,2023,38,2023-09-24,2023 to 2024,11,21,-10
0.13309825071521364,0.06324117948567853,0.20553177169585812,-0.07359406416584331,0.33970521719898666,0.9023333333333333,39,Influenza A/H3,15-44,2023,39,2023-10-01,2023 to 2024,12,21,-9
0.1405992953704811,0.08333542337934152,0.20239805254691534,-0.036639075292261444,0.3328696267518806,0.9406666666666667,40,Influenza A/H3,15-44,2023,40,2023-10-08,2023 to 2024,13,21,-8
0.15267644972942662,0.09682274814303693,0.21469672992700117,-0.016555154591986556,0.34181444515564874,0.9613333333333334,41,Influenza A/H3,15-44,2023,41,2023-10-15,2023 to 2024,14,21,-7
0.16415572683875856,0.10086436762542195,0.22627183503786674,-0.02866204358517762,0.35933633068019566,0.9536666666666667,42,Influenza A/H3,15-44,2023,42,2023-10-22,2023 to 2024,15,21,-6
0.1686585522081443,0.11736772243319171,0.2224924677739566,0.01375689625703307,0.3213100211290224,0.9816666666666667,43,Influenza A/H3,15-44,2023,43,2023-10-29,2023 to 2024,16,21,-5
0.18201729809926848,0.1293134162942129,0.23209876768069782,0.025799808525642655,0.3290340104921093,0.9893333333333333,44,Influenza A/H3,15-44,2023,44,2023-11-05,2023 to 2024,17,21,-4
0.24611659969747857,0.18439804596923604,0.3040608967073619,0.06205793096000254,0.40729096860238495,0.9953333333333333,45,Influenza A/H3,15-44,2023,45,2023-11-12,2023 to 2024,18,21,-3
0.3663413107205189,0.3187120488809574,0.41600212907150524,0.23034814115452895,0.5105215343131394,1,46,Influenza A/H3,15-44,2023,46,2023-11-19,2023 to 2024,19,21,-2
0.5208454143869874,0.477867398032918,0.5649429818569225,0.3986581057857328,0.654911021866213,1,47,Influenza A/H3,15-44,2023,47,2023-11-26,2023 to 2024,20,21,-1
0.5696924035328617,0.5156138837691517,0.6229938536453583,0.4219100930422526,0.7357602535046236,1,48,Influenza A/H3,15-44,2023,48,2023-12-03,2023 to 2024,21,21,0
0.47750208812369,0.43530363782643056,0.5203769137552376,0.36296933802179865,0.6084805580026909,1,49,Influenza A/H3,15-44,2023,49,2023-12-10,2023 to 2024,22,21,1
0.28699646123496514,0.26198143037465793,0.310631182123567,0.21043964602750612,0.35866082657758813,1,50,Influenza A/H3,15-44,2023,50,2023-12-17,2023 to 2024,23,21,2
0.14089786718049924,0.1078968298369054,0.17140324077611568,0.04681341081247181,0.2319912305480908,0.999,51,Influenza A/H3,15-44,2023,51,2023-12-24,2023 to 2024,24,21,3
0.0768799473882753,0.04939081288746139,0.10470866066594287,-0.0011919149663425414,0.15992247650024916,0.9733333333333334,52,Influenza A/H3,15-44,2023,52,2023-12-31,2023 to 2024,25,21,4
0.0836890870762792,0.0635173014704975,0.10649149374005562,0.023656257457207473,0.14978279310305748,0.9966666666666667,53,Influenza A/H3,15-44,2024,1,2024-01-07,2023 to 2024,26,21,5
0.09982400280960757,0.07463533256521915,0.12687688029273092,0.023511922360627626,0.17483537558051374,0.9966666666666667,54,Influenza A/H3,15-44,2024,2,2024-01-14,2023 to 2024,27,21,6
0.10833036345213598,0.08749791131056384,0.13035111802013843,0.050449786099945035,0.1724343563357381,1,55,Influenza A/H3,15-44,2024,3,2024-01-21,2023 to 2024,28,21,7
0.10067700497122489,0.07946091931181742,0.12145759830246505,0.03867271178224374,0.15971585967321453,0.9996666666666667,56,Influenza A/H3,15-44,2024,4,2024-01-28,2023 to 2024,29,21,8
0.030462263743239237,0.0032157565880308603,0.05592616832727426,-0.04782921335632149,0.10345825828282428,0.7793333333333333,57,Influenza A/H3,15-44,2024,5,2024-02-04,2023 to 2024,30,21,9
-0.11439104578064896,-0.13423611249985612,-0.0935041179017484,-0.17368969532382725,-0.05636900438444822,0,58,Influenza A/H3,15-44,2024,6,2024-02-11,2023 to 2024,31,21,10
-0.2990424283526951,-0.3265112129558536,-0.2724990205792712,-0.37589819829203586,-0.22608175589854007,0,59,Influenza A/H3,15-44,2024,7,2024-02-18,2023 to 2024,32,21,11
-0.40110407796260183,-0.4339607908173768,-0.36782621081958244,-0.49334039738466556,-0.3068505946902726,0,60,Influenza A/H3,15-44,2024,8,2024-02-25,2023 to 2024,33,21,12
-0.38709112629724407,-0.41362757865805055,-0.3622471997572869,-0.46021400104050453,-0.3136892632114383,0,61,Influenza A/H3,15-44,2024,9,2024-03-03,2023 to 2024,34,21,13
-0.2878180636256298,-0.3237682451826005,-0.25592145518937626,-0.3890563248499915,-0.18957046203517644,0,62,Influenza A/H3,15-44,2024,10,2024-03-10,2023 to 2024,35,21,14
-0.2255591558278356,-0.2697570504518847,-0.1849322666798694,-0.3479752813717915,-0.10176132665775081,0.001,63,Influenza A/H3,15-44,2024,11,2024-03-17,2023 to 2024,36,21,15
-0.2292790155476392,-0.26233600130075874,-0.1953753208250102,-0.33090525763366746,-0.13453685826724934,0,64,Influenza A/H3,15-44,2024,12,2024-03-24,2023 to 2024,37,21,16
-0.2797901763315602,-0.3222353518673906,-0.23836389484208342,-0.4100895522501695,-0.1655472351659606,0,65,Influenza A/H3,15-44,2024,13,2024-03-31,2023 to 2024,38,21,17
-0.30828586919860834,-0.36011934571481596,-0.25149778207767737,-0.4772536295950589,-0.16217664111022617,0,66,Influenza A/H3,15-44,2024,14,2024-04-07,2023 to 2024,39,21,18
-0.29503786900653406,-0.3424239011251893,-0.2497929083529935,-0.4348727544730567,-0.1659923175917131,0,67,Influenza A/H3,15-44,2024,15,2024-04-14,2023 to 2024,40,21,19
-0.25373323623613686,-0.30349832749316463,-0.20101040186318708,-0.4044780277678356,-0.11175165843706354,0,68,Influenza A/H3,15-44,2024,16,2024-04-21,2023 to 2024,41,21,20
-0.22239358356315853,-0.28170809640698535,-0.1611297124516129,-0.39733738298109306,-0.04066067292386716,0.007666666666666666,69,Influenza A/H3,15-44,2024,17,2024-04-28,2023 to 2024,42,21,21
-0.21040347994409414,-0.26109156620299623,-0.1564166349851177,-0.3713771870556966,-0.04694639204553804,0.005,70,Influenza A/H3,15-44,2024,18,2024-05-05,2023 to 2024,43,21,22
-0.2112383604332011,-0.26946015593229455,-0.15201952062253432,-0.39360777279825254,-0.04730925835279706,0.008333333333333333,71,Influenza A/H3,15-44,2024,19,2024-05-12,2023 to 2024,44,21,23
-0.19772936198493585,-0.2670051902427131,-0.130524983060894,-0.40911915633730656,-0.0028146656006667247,0.023,72,Influenza A/H3,15-44,2024,20,2024-05-19,2023 to 2024,45,21,24
-0.16189437076758195,-0.22693920488027952,-0.09956017178863064,-0.34729197529050915,0.013757130880970638,0.035,73,Influenza A/H3,15-44,2024,21,2024-05-26,2023 to 2024,46,21,25
-0.10924735568731081,-0.1687605432393664,-0.047003402099243585,-0.29490665096420393,0.06665393396119032,0.11466666666666667,74,Influenza A/H3,15-44,2024,22,2024-06-02,2023 to 2024,47,21,26
-0.04946546177385813,-0.11488005378629151,0.017815645909566746,-0.2572927417043428,0.15208417075062874,0.31133333333333335,75,Influenza A/H3,15-44,2024,23,2024-06-09,2023 to 2024,48,21,27
0.010343753119568921,-0.04900795835611449,0.07211214678300948,-0.17566659600620974,0.18977493217936348,0.547,76,Influenza A/H3,15-44,2024,24,2024-06-16,2023 to 2024,49,21,28
0.06916770642551473,0.007000916722539441,0.13309079178323524,-0.10901291693741184,0.24485558310797437,0.771,77,Influenza A/H3,15-44,2024,25,2024-06-23,2023 to 2024,50,21,29
0.10621157862323849,0.036879613695217306,0.18057566853308182,-0.09070320530259388,0.3231747218793778,0.8536666666666667,78,Influenza A/H3,15-44,2024,26,2024-06-30,2023 to 2024,51,21,30
0.1258885352405179,0.06112696802916129,0.19071576649039235,-0.05644432916970445,0.3379390003028716,0.907,79,Influenza A/H3,15-44,2024,27,2024-07-07,2024 to 2025,0,21,-21
