y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start
-0.020087379437055852,-0.11184137840923541,0.06884441715155892,-0.27647821684579416,0.22968814569070062,0.437,279,Influenza A/H3,2014,36,2014-09-01,2014/15,56
-0.02314299747969284,-0.10517907287902911,0.05430255232904391,-0.24731676258154425,0.2049341798516382,0.427,280,Influenza A/H3,2014,37,2014-09-08,2014/15,63
-0.013319237368108139,-0.09323906472453769,0.06677095753394324,-0.2352781397597749,0.2168035451377369,0.4563333333333333,281,Influenza A/H3,2014,38,2014-09-15,2014/15,70
0.009710108302303788,-0.07507613194735718,0.09781567685773801,-0.23888043651129504,0.27267787307015173,0.5303333333333333,282,Influenza A/H3,2014,39,2014-09-22,2014/15,77
0.04342857742777628,-0.029808264553034314,0.12315850134256479,-0.18372837830261196,0.26865523221108545,0.6573333333333333,283,Influenza A/H3,2014,40,2014-09-29,2014/15,84
0.08778152698004704,0.016956815494527877,0.15952900684692134,-0.13331416637585783,0.3023127184772002,0.7953333333333333,284,Influenza A/H3,2014,41,2014-10-06,2014/15,91
0.12460295691842715,0.04451441766380998,0.20618422931520475,-0.11260029549621942,0.36293727416078314,0.8476666666666667,285,Influenza A/H3,2014,42,2014-10-13,2014/15,98
0.15618264529588943,0.0892687614311819,0.2229015847022362,-0.0427682093019298,0.35462908510182084,0.936,286,Influenza A/H3,2014,43,2014-10-20,2014/15,105
0.18910749249371595,0.1262972340800902,0.25350260671471814,0.0012716624944580782,0.38719859504297643,0.976,287,Influenza A/H3,2014,44,2014-10-27,2014/15,112
0.2574137147571268,0.18493358641206925,0.336438984892501,0.04460354663909257,0.4892910671945575,0.9913333333333333,288,Influenza A/H3,2014,45,2014-11-03,2014/15,119
0.3762196455155762,0.31462912702831036,0.44185647790822846,0.19488365059613108,0.5750224875378321,1,289,Influenza A/H3,2014,46,2014-11-10,2014/15,126
0.5241080673047704,0.47268324173028176,0.5772333648905936,0.3771180028180352,0.6954294745730514,1,290,Influenza A/H3,2014,47,2014-11-17,2014/15,133
0.6322034308819953,0.5765938327846917,0.6919704594280324,0.4703769156499918,0.8169472970213658,1,291,Influenza A/H3,2014,48,2014-11-24,2014/15,140
0.6848021925622971,0.6375565310103417,0.7330812049339994,0.5539969338859076,0.830682615560571,1,292,Influenza A/H3,2014,49,2014-12-01,2014/15,147
0.6707138534514909,0.6406259094931408,0.7015247114881327,0.5833899019234334,0.7674831819873216,1,293,Influenza A/H3,2014,50,2014-12-08,2014/15,154
0.5553142429328326,0.5199123695115182,0.592430038021386,0.45820032381762893,0.6624755126480213,1,294,Influenza A/H3,2014,51,2014-12-15,2014/15,161
0.3300098818345587,0.3031664729489556,0.36096959922471195,0.2525330535765882,0.41458676483252616,1,295,Influenza A/H3,2014,52,2014-12-22,2014/15,168
0.036540596286157356,0.0128461900916641,0.05837125398701137,-0.03251727851076653,0.10056726200595935,0.8586666666666667,296,Influenza A/H3,2014,1,2014-12-29,2014/15,175
-0.1778685827007438,-0.20596966611767575,-0.1495101429340786,-0.2581349887097224,-0.09683853482470359,0,297,Influenza A/H3,2015,2,2015-01-05,2014/15,182
-0.27164682940458107,-0.29298495951508463,-0.24991326550506865,-0.3345428817603632,-0.20772736491476013,0,298,Influenza A/H3,2015,3,2015-01-12,2014/15,189
-0.26041991370392337,-0.28767347700168866,-0.2342824961971317,-0.3389224535156782,-0.18658950310004985,0,299,Influenza A/H3,2015,4,2015-01-19,2014/15,196
-0.21701291838015146,-0.24865274550206262,-0.18359342027460612,-0.31401021613026053,-0.12030141168740684,0,300,Influenza A/H3,2015,5,2015-01-26,2014/15,203
-0.1562978358775884,-0.18210332478652091,-0.13049074732295884,-0.2285241597332118,-0.08024639495523628,3.333333333333333e-4,301,Influenza A/H3,2015,6,2015-02-02,2014/15,210
-0.08608422426007101,-0.11670565573737801,-0.05731789273261012,-0.17498865353016196,-5.854458196359841e-4,0.024333333333333332,302,Influenza A/H3,2015,7,2015-02-09,2014/15,217
-0.04383479928410239,-0.08265346317149347,-0.0045038827460841535,-0.15847416771565942,0.06920075302390884,0.225,303,Influenza A/H3,2015,8,2015-02-16,2014/15,224
-0.036196226447802626,-0.06542350994408452,-0.004934873391631456,-0.11983273955364875,0.052559042818423524,0.216,304,Influenza A/H3,2015,9,2015-02-23,2014/15,231
-0.05469994353755814,-0.08778229215775024,-0.022428915479907552,-0.15302323277975846,0.04092006351240453,0.136,305,Influenza A/H3,2015,10,2015-03-02,2014/15,238
-0.0775075432292911,-0.12190493786690637,-0.03699193069885065,-0.20360018395082377,0.04846396138622584,0.108,306,Influenza A/H3,2015,11,2015-03-09,2014/15,245
-0.1002587597837632,-0.1368068348226592,-0.06607166122183239,-0.2012906000488836,-0.0032928384782721968,0.021,307,Influenza A/H3,2015,12,2015-03-16,2014/15,252
-0.12063171734746003,-0.15811981532436614,-0.08576521645968649,-0.22969595418774236,-0.020530946251049863,0.009333333333333334,308,Influenza A/H3,2015,13,2015-03-23,2014/15,259
-0.1436010237503682,-0.1912103614053695,-0.10028503391249055,-0.2753224462722924,-0.0168078922236169,0.011666666666666667,309,Influenza A/H3,2015,14,2015-03-30,2014/15,266
-0.1728668036742187,-0.2102221891911653,-0.13348034071349058,-0.28471496777399224,-0.062520733976337,0.001,310,Influenza A/H3,2015,15,2015-04-06,2014/15,273
-0.20025337218673833,-0.24410735527603866,-0.1560285062452873,-0.33395996259578026,-0.07348078837410604,6.666666666666666e-4,311,Influenza A/H3,2015,16,2015-04-13,2014/15,280
-0.22033559864960806,-0.275594340036144,-0.16674032842300868,-0.38237338133526144,-0.06089820414835341,0.0023333333333333335,312,Influenza A/H3,2015,17,2015-04-20,2014/15,287
-0.23304204264442574,-0.2777266784955217,-0.18524029356576366,-0.3743062357645485,-0.09735051976208686,3.333333333333333e-4,313,Influenza A/H3,2015,18,2015-04-27,2014/15,294
-0.234557813011659,-0.2907541003052111,-0.17995213226655815,-0.39380368045390224,-0.08850069466432409,0.001,314,Influenza A/H3,2015,19,2015-05-04,2014/15,301
-0.23154034132789958,-0.2986923377715003,-0.1675429733721021,-0.4310125757322041,-0.05012759106374633,0.006,315,Influenza A/H3,2015,20,2015-05-11,2014/15,308
-0.22661434932856928,-0.2820864137895137,-0.16780740982591758,-0.39163434370687394,-0.06218055222992459,0.003,316,Influenza A/H3,2015,21,2015-05-18,2014/15,315
-0.21370468110071905,-0.2758065018882553,-0.15252356228752262,-0.40258078287528193,-0.0343351387117378,0.012,317,Influenza A/H3,2015,22,2015-05-25,2014/15,322
-0.20184755746753225,-0.27831799664306,-0.1298052884789026,-0.4237633088675544,0.014986517584625466,0.03333333333333333,318,Influenza A/H3,2015,23,2015-06-01,2014/15,329
-0.1899134929408215,-0.25488745422257286,-0.12565779483096584,-0.37749626713284357,-0.012504312998276926,0.018,319,Influenza A/H3,2015,24,2015-06-08,2014/15,336
-0.17564454265513763,-0.24444208049731853,-0.1128086269487214,-0.38423529230695286,0.019291711291255825,0.03966666666666667,320,Influenza A/H3,2015,25,2015-06-15,2014/15,343
-0.15761544530006355,-0.23806754089338789,-0.07701546321872077,-0.40071295725733896,0.07564589017236156,0.094,321,Influenza A/H3,2015,26,2015-06-22,2014/15,350
-0.13096090267502047,-0.20728229399748388,-0.05668994333755528,-0.3420155180706222,0.07904498474264977,0.11666666666666667,322,Influenza A/H3,2015,27,2015-06-29,2014/15,357
-0.09814217045704243,-0.17546523897528465,-0.026581133187280614,-0.31636027436439196,0.1088276089585978,0.17666666666666667,323,Influenza A/H3,2015,28,2015-07-06,2015/16,0
-0.07597735404842376,-0.1581805244009527,0.006501577565057426,-0.3120699928871865,0.15539239391949675,0.269,324,Influenza A/H3,2015,29,2015-07-13,2015/16,7
-0.0583843837547845,-0.13169008489577944,0.015012593056969725,-0.2744440183321358,0.1588999869269102,0.2976666666666667,325,Influenza A/H3,2015,30,2015-07-20,2015/16,14
-0.04855478460831053,-0.12930312247947062,0.029793503118167697,-0.2734796925633775,0.17437736240624227,0.33566666666666667,326,Influenza A/H3,2015,31,2015-07-27,2015/16,21
-0.03479855242751961,-0.12101789627371412,0.05659696638973544,-0.2808687633804118,0.22329430436635858,0.409,327,Influenza A/H3,2015,32,2015-08-03,2015/16,28
-0.006597023395619517,-0.083596177547835,0.07102172635408166,-0.2194793042167203,0.21460124968853125,0.47633333333333333,328,Influenza A/H3,2015,33,2015-08-10,2015/16,35
0.028919678435907592,-0.044626846421354616,0.10188381714947037,-0.18710422801636406,0.24024711155762907,0.603,329,Influenza A/H3,2015,34,2015-08-17,2015/16,42
0.06889610895513976,-0.014917259521644577,0.15057292263602645,-0.17007426168912562,0.3066625222366055,0.7126666666666667,330,Influenza A/H3,2015,35,2015-08-24,2015/16,49
0.11344987483130908,0.04062650915955135,0.18917611041753235,-0.09933778346009527,0.33785211689249783,0.856,331,Influenza A/H3,2015,36,2015-08-31,2015/16,56
0.15942592203925776,0.09200658624806979,0.2336368474256343,-0.04932426833839537,0.37817292864683866,0.936,332,Influenza A/H3,2015,37,2015-09-07,2015/16,63
0.18164116065497682,0.10336088682927269,0.2596911177726212,-0.054035506921425676,0.4217645498891621,0.939,333,Influenza A/H3,2015,38,2015-09-14,2015/16,70
0.1698027543386842,0.10060485652242557,0.23940118374943864,-0.03450683972189662,0.38709811385318266,0.948,334,Influenza A/H3,2015,39,2015-09-21,2015/16,77
0.1298320593767115,0.0628596909342759,0.1987881014206141,-0.08197170850402746,0.3383357707296934,0.9003333333333333,335,Influenza A/H3,2015,40,2015-09-28,2015/16,84
0.08303611526855015,0.008439517229366644,0.15886825877719712,-0.14176956044157918,0.30749970559406,0.7693333333333333,336,Influenza A/H3,2015,41,2015-10-05,2015/16,91
0.03310507032983456,-0.031074230767664246,0.09594480485522627,-0.16121216483228792,0.23098519980941998,0.6353333333333333,337,Influenza A/H3,2015,42,2015-10-12,2015/16,98
-0.008196725469949762,-0.07328604508459846,0.05719469546633327,-0.19373127174729976,0.1733868046081847,0.46366666666666667,338,Influenza A/H3,2015,43,2015-10-19,2015/16,105
-0.009382107329676481,-0.08235104573275209,0.06412317904791898,-0.22734839115667999,0.20374735841554772,0.4643333333333333,339,Influenza A/H3,2015,44,2015-10-26,2015/16,112
0.04148053986037592,-0.02208894409599238,0.10619558560376152,-0.1422719806163657,0.23252641608475008,0.6646666666666666,340,Influenza A/H3,2015,45,2015-11-02,2015/16,119
0.133319534136759,0.07199272567474124,0.19280448548390194,-0.03970299997086463,0.3107055447702721,0.9326666666666666,341,Influenza A/H3,2015,46,2015-11-09,2015/16,126
0.21611238130914434,0.14937438838464379,0.2841841124181409,0.02271879276993059,0.41247827737594733,0.9853333333333333,342,Influenza A/H3,2015,47,2015-11-16,2015/16,133
0.2804974592673093,0.22521169259522522,0.33855805881333745,0.12773427509642438,0.4396496451293228,1,343,Influenza A/H3,2015,48,2015-11-23,2015/16,140
0.3268884414700457,0.27844352820423846,0.3750090697740317,0.18907904094249978,0.46659173071712123,1,344,Influenza A/H3,2015,49,2015-11-30,2015/16,147
0.3465920244283982,0.2919591280220508,0.4017904696221277,0.1841983730279437,0.5165740339013893,1,345,Influenza A/H3,2015,50,2015-12-07,2015/16,154
0.34067374127795924,0.2958375523892214,0.38476595256350254,0.2068722939222083,0.48001557859874044,1,346,Influenza A/H3,2015,51,2015-12-14,2015/16,161
0.314085640968659,0.27968467948829745,0.3510129155223889,0.21213439385869182,0.4277994502431983,1,347,Influenza A/H3,2015,52,2015-12-21,2015/16,168
0.29691447826420303,0.2558489147021574,0.339843238565118,0.17483835231545267,0.43127495763844936,1,348,Influenza A/H3,2016,1,2016-01-04,2015/16,182
0.29278459042760563,0.259928294239125,0.3281273107733693,0.19507566755878852,0.4007414211364503,1,349,Influenza A/H3,2016,2,2016-01-11,2015/16,189
0.29583693564401425,0.26745775158902996,0.32208256276583835,0.21879500764860044,0.37048175706488146,1,350,Influenza A/H3,2016,3,2016-01-18,2015/16,196
0.2587115610953665,0.22656541228259508,0.29256101774464827,0.1630270402368166,0.3529182951949187,1,351,Influenza A/H3,2016,4,2016-01-25,2015/16,203
0.17578245808758863,0.15028894468726128,0.20218573447487187,0.10179928809790781,0.2530469898309894,1,352,Influenza A/H3,2016,5,2016-02-01,2015/16,210
0.06736482405638844,0.043781731839486415,0.0901029602019463,-5.015603504027817e-4,0.13047395467077616,0.9746666666666667,353,Influenza A/H3,2016,6,2016-02-08,2015/16,217
0.009228109080435143,-0.019262861957277,0.04051435011169224,-0.07240468053652951,0.09615763226895846,0.5883333333333334,354,Influenza A/H3,2016,7,2016-02-15,2015/16,224
0.025793669433650468,0.0031647432508923323,0.04825826639822428,-0.036175472641762595,0.09231492786468674,0.7836666666666666,355,Influenza A/H3,2016,8,2016-02-22,2015/16,231
0.09074303143361862,0.06977769442634618,0.11095596567190702,0.03130352878809175,0.15066614011168622,0.9973333333333333,356,Influenza A/H3,2016,9,2016-02-29,2015/16,238
0.10664583256773197,0.07830193398318164,0.13360034380063546,0.028167475759068174,0.18648475686654067,0.995,357,Influenza A/H3,2016,10,2016-03-07,2015/16,245
0.04929727362417147,0.02716523015518746,0.06988822799591654,-0.0113783222242005,0.11163618834545959,0.9416666666666667,358,Influenza A/H3,2016,11,2016-03-14,2015/16,252
-0.06633686157166929,-0.08916441910105988,-0.04275784140000671,-0.13511413381907322,-0.0027974434192924716,0.022,359,Influenza A/H3,2016,12,2016-03-21,2015/16,259
-0.18497342144601125,-0.21304612498853515,-0.15379741908088684,-0.2694833843092318,-0.1028148471208327,0,360,Influenza A/H3,2016,13,2016-03-28,2015/16,266
-0.29048810484058984,-0.31393057523239554,-0.2676090666801165,-0.35748694149396704,-0.2263093792577553,0,361,Influenza A/H3,2016,14,2016-04-04,2015/16,273
-0.37659007817911405,-0.40994140891954123,-0.3451340408253214,-0.4725345211847204,-0.28710927000231484,0,362,Influenza A/H3,2016,15,2016-04-11,2015/16,280
-0.41381250082845655,-0.45210962649016184,-0.37311813250493797,-0.5299486447702183,-0.29999000847242324,0,363,Influenza A/H3,2016,16,2016-04-18,2015/16,287
-0.39069252459060744,-0.423037735468319,-0.3581703863824579,-0.4880688050465452,-0.2969449037486981,0,364,Influenza A/H3,2016,17,2016-04-25,2015/16,294
-0.3263513859168472,-0.36871428665380224,-0.28379953376236444,-0.45661889403799283,-0.20667139221196001,0,365,Influenza A/H3,2016,18,2016-05-02,2015/16,301
-0.29375008267212355,-0.3446188632954983,-0.23798189202986486,-0.45031959602531624,-0.1327821782515758,3.333333333333333e-4,366,Influenza A/H3,2016,19,2016-05-09,2015/16,308
-0.3049779472447023,-0.3521385257901207,-0.2561041929726142,-0.4481577296697694,-0.16557072304169299,0,367,Influenza A/H3,2016,20,2016-05-16,2015/16,315
-0.3497804486908245,-0.4093750954460571,-0.2933721891051534,-0.5270965808257854,-0.1850862501615843,0,368,Influenza A/H3,2016,21,2016-05-23,2015/16,322
-0.381381307496117,-0.4483990119024486,-0.3119920795878842,-0.585208067752145,-0.17273746077023647,0,369,Influenza A/H3,2016,22,2016-05-30,2015/16,329
-0.37721653047364057,-0.44132224646577256,-0.31547240591618075,-0.5613323095652888,-0.19516542423029476,0,370,Influenza A/H3,2016,23,2016-06-06,2015/16,336
-0.3450362901418229,-0.4124133901833197,-0.27609820819960174,-0.5540034175966437,-0.1585711216542213,3.333333333333333e-4,371,Influenza A/H3,2016,24,2016-06-13,2015/16,343
-0.2904000395720867,-0.36764270531151466,-0.20894629212391036,-0.5311365430123128,-0.07062389773005064,0.005666666666666667,372,Influenza A/H3,2016,25,2016-06-20,2015/16,350
-0.20961542882412665,-0.28287646663472676,-0.13941873413737899,-0.42958006649347097,-0.006564346908099553,0.020666666666666667,373,Influenza A/H3,2016,26,2016-06-27,2015/16,357
-0.11502994436961222,-0.1916224608031729,-0.042546625115832126,-0.336199478924208,0.0999717176585365,0.147,374,Influenza A/H3,2016,27,2016-07-04,2016/17,0
-0.036790610008689106,-0.11768843384674582,0.045812729105968064,-0.2793520784641498,0.20260426730435677,0.381,375,Influenza A/H3,2016,28,2016-07-11,2016/17,7
0.02329196710064929,-0.05105803692579758,0.09162093572262581,-0.19543533439639366,0.241002455054102,0.5846666666666667,376,Influenza A/H3,2016,29,2016-07-18,2016/17,14
0.060723751340191146,-0.014257118566265992,0.13386142136295714,-0.15798274448818453,0.2783182164090087,0.704,377,Influenza A/H3,2016,30,2016-07-25,2016/17,21
0.0871305695860849,0.0028251066160594474,0.17203707639057347,-0.15952402644203545,0.3421328873051736,0.755,378,Influenza A/H3,2016,31,2016-08-01,2016/17,28
0.1085013088593565,0.03333918163002447,0.1843053910965381,-0.11307605162937469,0.33215127780973674,0.8293333333333334,379,Influenza A/H3,2016,32,2016-08-08,2016/17,35
0.12127131901493504,0.046481689918509594,0.19617032392914158,-0.10628565845550282,0.3437176662602308,0.8626666666666667,380,Influenza A/H3,2016,33,2016-08-15,2016/17,42
0.11735405508579477,0.0366834272663179,0.19822142840104162,-0.13272625339761698,0.3664629014794218,0.8333333333333334,381,Influenza A/H3,2016,34,2016-08-22,2016/17,49
0.09890305804966393,0.026312276929019607,0.17173172965573602,-0.1186888528095714,0.326759199907892,0.8173333333333334,382,Influenza A/H3,2016,35,2016-08-29,2016/17,56
0.06943244920548097,-0.00503326358875178,0.142235135260407,-0.1509795185064251,0.2846362554144121,0.7366666666666667,383,Influenza A/H3,2016,36,2016-09-05,2016/17,63
0.03885309823133665,-0.04034469100216076,0.1192893028093236,-0.20482489885745955,0.2780269022048719,0.626,384,Influenza A/H3,2016,37,2016-09-12,2016/17,70
0.012838701132364516,-0.0544664474000055,0.08671830428169314,-0.19657869448551843,0.21909652113139536,0.5563333333333333,385,Influenza A/H3,2016,38,2016-09-19,2016/17,77
-0.0018421406776434335,-0.06847268706691345,0.06835380053723106,-0.19637181337827067,0.2013335057128431,0.49033333333333334,386,Influenza A/H3,2016,39,2016-09-26,2016/17,84
0.006585579676505082,-0.07086654358722932,0.08218488365861365,-0.22154377638774125,0.23445220489617033,0.518,387,Influenza A/H3,2016,40,2016-10-03,2016/17,91
0.03645075234898165,-0.027670355038364014,0.1058464432285513,-0.15453022239548636,0.2392752913154039,0.65,388,Influenza A/H3,2016,41,2016-10-10,2016/17,98
0.09295070106394454,0.027722423569019994,0.15826203831675434,-0.09532728971694286,0.2856328190534473,0.8356666666666667,389,Influenza A/H3,2016,42,2016-10-17,2016/17,105
0.1521581324848369,0.0804130414965959,0.2250880240914227,-0.06056758880545622,0.3655337989985197,0.9196666666666666,390,Influenza A/H3,2016,43,2016-10-24,2016/17,112
0.21487496204179557,0.15308204126149794,0.27568600205133975,0.03959453423163844,0.3956610804367295,0.991,391,Influenza A/H3,2016,44,2016-10-31,2016/17,119
0.27949419529663233,0.22403586897710082,0.33134612307150946,0.12359763441772528,0.4333029975252665,0.9996666666666667,392,Influenza A/H3,2016,45,2016-11-07,2016/17,126
0.3422783757940697,0.28061758087556377,0.4051514939246571,0.1667641828983873,0.5258178807830615,1,393,Influenza A/H3,2016,46,2016-11-14,2016/17,133
0.40893927107983963,0.36070915098547796,0.46034185420855156,0.26781117519275,0.5697557873081689,1,394,Influenza A/H3,2016,47,2016-11-21,2016/17,140
0.4740614702283843,0.43309975312035154,0.5158962230523554,0.3593618648051894,0.6007270213087669,1,395,Influenza A/H3,2016,48,2016-11-28,2016/17,147
0.5093504594282479,0.46056757347614274,0.558907739736038,0.3781402390905467,0.6487689165650371,1,396,Influenza A/H3,2016,49,2016-12-05,2016/17,154
0.5081211830353345,0.46890154130329975,0.5471693126117234,0.40387161646347614,0.6224752504548184,1,397,Influenza A/H3,2016,50,2016-12-12,2016/17,161
0.4674330152933148,0.44210367003560647,0.4933131320108308,0.389773139534012,0.54792004961338,1,398,Influenza A/H3,2016,51,2016-12-19,2016/17,168
0.37650960138792833,0.34461465245988365,0.4080230152349751,0.28661534839963704,0.4681352877226745,1,399,Influenza A/H3,2016,52,2016-12-26,2016/17,175
0.2319144638271582,0.20742535283877706,0.25639249947840015,0.16090928995543388,0.3033295184843846,1,400,Influenza A/H3,2017,1,2017-01-02,2016/17,182
0.056165007973584036,0.03544957008568672,0.07536400955312539,-0.005163763118342945,0.11402292077213239,0.9623333333333334,401,Influenza A/H3,2017,2,2017-01-09,2016/17,189
-0.06717708698470704,-0.09454947694133842,-0.040525297298706686,-0.14462397893895684,0.007866184017260905,0.04533333333333334,402,Influenza A/H3,2017,3,2017-01-16,2016/17,196
-0.11455843071878169,-0.1345454759152389,-0.09388397172812968,-0.171577229401917,-0.055539253099958844,0,403,Influenza A/H3,2017,4,2017-01-23,2016/17,203
-0.10832221910423323,-0.13087918938606657,-0.08637523935313407,-0.17308045833467225,-0.044995311012389655,0,404,Influenza A/H3,2017,5,2017-01-30,2016/17,210
-0.1408494560530822,-0.16898543188165105,-0.11124129736574928,-0.22746072212102356,-0.05892793063047217,0,405,Influenza A/H3,2017,6,2017-02-06,2016/17,217
-0.23343834355133453,-0.2572373202810525,-0.21176611854457894,-0.304059850957672,-0.1651592074613349,0,406,Influenza A/H3,2017,7,2017-02-13,2016/17,224
-0.36625641373513185,-0.39563682865636474,-0.3353939137359838,-0.4552823771437178,-0.2772815262431791,0,407,Influenza A/H3,2017,8,2017-02-20,2016/17,231
-0.44513797256172083,-0.48205820611295414,-0.40627946687503647,-0.5545847889827259,-0.3342049924141335,0,408,Influenza A/H3,2017,9,2017-02-27,2016/17,238
-0.44864884099342417,-0.48121149774384553,-0.41617009147560635,-0.5435595161222895,-0.3559345563961319,0,409,Influenza A/H3,2017,10,2017-03-06,2016/17,245
-0.3878266341648273,-0.42915445489414505,-0.34675170404387057,-0.5224904341322293,-0.26565068828281113,0,410,Influenza A/H3,2017,11,2017-03-13,2016/17,252
-0.30461454165075574,-0.35602734667201685,-0.2533276702841998,-0.4590211353782591,-0.1590482062586223,0,411,Influenza A/H3,2017,12,2017-03-20,2016/17,259
-0.2085476761672198,-0.249358725551604,-0.1675752933593715,-0.32689578949331666,-0.09277813016283179,3.333333333333333e-4,412,Influenza A/H3,2017,13,2017-03-27,2016/17,266
-0.10470576495061557,-0.15139386760371887,-0.061846052975301435,-0.24240563967197432,0.0190848326248096,0.050666666666666665,413,Influenza A/H3,2017,14,2017-04-03,2016/17,273
-0.030427658202330843,-0.08579149996054902,0.023532515837592638,-0.1966374052901183,0.1365497948536076,0.35033333333333333,414,Influenza A/H3,2017,15,2017-04-10,2016/17,280
0.011423063947186174,-0.03853795736581689,0.05970370792294788,-0.13121806838771263,0.16471738190506102,0.5596666666666666,415,Influenza A/H3,2017,16,2017-04-17,2016/17,287
0.020533485585252365,-0.034472190723022655,0.07485696559956934,-0.14102441195264925,0.1801705079141231,0.6006666666666667,416,Influenza A/H3,2017,17,2017-04-24,2016/17,294
-0.0014666511109862057,-0.0656023109754641,0.06322904579200772,-0.18698475846314183,0.18404892533082334,0.49466666666666664,417,Influenza A/H3,2017,18,2017-05-01,2016/17,301
-0.05184460093303356,-0.10371291970662866,6.537336684064865e-4,-0.20324089153212987,0.10505888431430419,0.25333333333333335,418,Influenza A/H3,2017,19,2017-05-08,2016/17,308
-0.12163406746902639,-0.17523590795016497,-0.06806919883478024,-0.27681120085227034,0.03493719088094783,0.06466666666666666,419,Influenza A/H3,2017,20,2017-05-15,2016/17,315
-0.16608274689086167,-0.23289232366752288,-0.10412479207117808,-0.354777351865969,0.02628287490844349,0.044,420,Influenza A/H3,2017,21,2017-05-22,2016/17,322
-0.17759381856799172,-0.23731374944879668,-0.12384093015673903,-0.3433076159483876,-0.006560345326922964,0.02,421,Influenza A/H3,2017,22,2017-05-29,2016/17,329
-0.1610518415401867,-0.22335897290005502,-0.1028801458699029,-0.33995140510310595,0.006138830251657262,0.03,422,Influenza A/H3,2017,23,2017-06-05,2016/17,336
-0.13608393301459154,-0.20568902068793316,-0.06443576581657351,-0.34180408366009063,0.059110021671994986,0.09133333333333334,423,Influenza A/H3,2017,24,2017-06-12,2016/17,343
-0.10344055643380323,-0.16523974187972046,-0.03788235264193096,-0.2822616084963315,0.07213846810638024,0.12633333333333333,424,Influenza A/H3,2017,25,2017-06-19,2016/17,350
-0.06874767300781559,-0.1344196878141829,-0.0031787176742161805,-0.261764042355642,0.11297524073666232,0.23466666666666666,425,Influenza A/H3,2017,26,2017-06-26,2016/17,357
-0.04937503575820834,-0.12280913989297315,0.02694884053712554,-0.25953264279233895,0.16992815527244837,0.328,426,Influenza A/H3,2017,27,2017-07-03,2017/18,0
-0.043309365272547584,-0.10809602001196594,0.027648933118020858,-0.22596923494569707,0.1466423014358986,0.3416666666666667,427,Influenza A/H3,2017,28,2017-07-10,2017/18,7
-0.04100391284264293,-0.11085198746588587,0.023458834003917017,-0.24535495128641463,0.15983014251248437,0.333,428,Influenza A/H3,2017,29,2017-07-17,2017/18,14
-0.03482704110415158,-0.11386076639288423,0.03875339484096385,-0.26892585250588746,0.19864685731036896,0.37333333333333335,429,Influenza A/H3,2017,30,2017-07-24,2017/18,21
-0.014974782510816631,-0.08522917005243813,0.052012563163910785,-0.2099555692320006,0.18915649866870307,0.44066666666666665,430,Influenza A/H3,2017,31,2017-07-31,2017/18,28
0.017244764866981566,-0.04665398573766433,0.08386009275031936,-0.16888166710519475,0.21942501813298318,0.5733333333333334,431,Influenza A/H3,2017,32,2017-08-07,2017/18,35
0.06044013546526372,-0.014283731180450565,0.13806665762451764,-0.15451015883914399,0.28761312579642023,0.6993333333333334,432,Influenza A/H3,2017,33,2017-08-14,2017/18,42
0.11341625769620256,0.04475154662192782,0.1817160188415926,-0.08318701077090575,0.312223301149228,0.8643333333333333,433,Influenza A/H3,2017,34,2017-08-21,2017/18,49
0.16305354137125816,0.09993678053656185,0.22925001824324742,-0.02860505275737662,0.3548423371378658,0.95,434,Influenza A/H3,2017,35,2017-08-28,2017/18,56
0.18059476794350893,0.11228668705130762,0.25366240201028334,-0.03558955117980145,0.38903121484080344,0.9546666666666667,435,Influenza A/H3,2017,36,2017-09-04,2017/18,63
0.15692079439419082,0.09420164691733102,0.2185415731366256,-0.02158871912359439,0.33694494205793457,0.9573333333333334,436,Influenza A/H3,2017,37,2017-09-11,2017/18,70
0.09904716391449564,0.03786030207457902,0.16106406458614209,-0.0735108529733348,0.2754871890152781,0.8673333333333333,437,Influenza A/H3,2017,38,2017-09-18,2017/18,77
0.042365713253559534,-0.027562787811551637,0.10994504938486682,-0.16532011300543178,0.2469713077500121,0.6503333333333333,438,Influenza A/H3,2017,39,2017-09-25,2017/18,84
-0.011558893190182218,-0.07270250098550934,0.04973381550189204,-0.1855602548686832,0.16682718287381587,0.44733333333333336,439,Influenza A/H3,2017,40,2017-10-02,2017/18,91
-0.04927808420142599,-0.11049339107368639,0.007028097607734041,-0.2265170700940394,0.1190469354896787,0.2763333333333333,440,Influenza A/H3,2017,41,2017-10-09,2017/18,98
-0.05190565578167328,-0.11791448103993141,0.00963614102238386,-0.24545642111893978,0.1385255023123617,0.283,441,Influenza A/H3,2017,42,2017-10-16,2017/18,105
-0.012140447136153476,-0.06822227865212616,0.04266447059845291,-0.16972843135077617,0.14941473588880738,0.443,442,Influenza A/H3,2017,43,2017-10-23,2017/18,112
0.06595741733723948,0.00809803213075444,0.12071104481992856,-0.09291958590809328,0.23488354155859825,0.786,443,Influenza A/H3,2017,44,2017-10-30,2017/18,119
0.15503307268152255,0.09097257949781934,0.22234110563086795,-0.03015953896713061,0.3616594516729932,0.9476666666666667,444,Influenza A/H3,2017,45,2017-11-06,2017/18,126
0.2544250553972609,0.203513739161444,0.3068918167010608,0.1035376460185401,0.41623023209596616,1,445,Influenza A/H3,2017,46,2017-11-13,2017/18,133
