y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,day_of_year,plot_label,peak_time,day_shifted
0.2516785653913953,0.18802633449355755,0.321925786376814,0.07231971369729263,0.44910830295814524,0.9973333333333333,145,Influenza A/H3,2015,49,2015-12-06,2015/16,340,Pre-pandemic,354,-14
0.3162363290067214,0.25711307917910986,0.3771741631268255,0.14995590779614482,0.4940631208637669,1,146,Influenza A/H3,2015,50,2015-12-13,2015/16,347,Pre-pandemic,354,-7
0.3488778385358462,0.28255222999025253,0.4149954497737577,0.1698805950767213,0.5424622090816295,1,147,Influenza A/H3,2015,51,2015-12-20,2015/16,354,Pre-pandemic,354,0
0.3445297678001693,0.29173108014548554,0.3983824713559605,0.19532915791654634,0.5081034150756569,1,148,Influenza A/H3,2015,52,2015-12-27,2015/16,361,Pre-pandemic,354,7
0.314454832133785,0.2668946616578598,0.36074641816500375,0.18127539788197067,0.449930979614639,1,149,Influenza A/H3,2015,53,2016-01-03,2015/16,368,Pre-pandemic,354,14
0.2898289341953437,0.2340431917794279,0.343253063748586,0.13217132042532445,0.44447388250127373,1,150,Influenza A/H3,2016,1,2016-01-10,2015/16,375,Pre-pandemic,354,21
0.2791401504863984,0.23521655897792293,0.32290880117137966,0.15336182530819953,0.40868076237235723,1,151,Influenza A/H3,2016,2,2016-01-17,2015/16,382,Pre-pandemic,354,28
0.27687270240051554,0.2391228810058743,0.31262127229634284,0.16943282969426607,0.3835430575810178,1,152,Influenza A/H3,2016,3,2016-01-24,2015/16,389,Pre-pandemic,354,35
0.24543089151112651,0.2026944770469019,0.2893934493079673,0.1228538053196307,0.3719357284488111,1,153,Influenza A/H3,2016,4,2016-01-31,2015/16,396,Pre-pandemic,354,42
0.18070854158289595,0.14810119175022796,0.21559892466569286,0.08397582880599941,0.2845002196754533,1,154,Influenza A/H3,2016,5,2016-02-07,2015/16,403,Pre-pandemic,354,49
0.09550913980124509,0.06644805442681267,0.12639478325901377,0.00852484073416682,0.1857159678748532,0.983,155,Influenza A/H3,2016,6,2016-02-14,2015/16,410,Pre-pandemic,354,56
0.039820631618959546,0.00533529137879718,0.07998111709989675,-0.06903371562861578,0.15196332864142173,0.7763333333333333,156,Influenza A/H3,2016,7,2016-02-21,2015/16,417,Pre-pandemic,354,63
0.03235253825873441,0.0020740078490442126,0.0630537171728347,-0.053243409644877435,0.11842367935664924,0.7616666666666667,157,Influenza A/H3,2016,8,2016-02-28,2015/16,424,Pre-pandemic,354,70
0.05238438146770852,0.024706711458812425,0.08063242252817338,-0.0332178957376322,0.13426268147929538,0.897,158,Influenza A/H3,2016,9,2016-03-06,2015/16,431,Pre-pandemic,354,77
0.029369293011809905,-0.006048330754179432,0.06621299544266224,-0.07527385308587851,0.13582650564346663,0.7053333333333334,159,Influenza A/H3,2016,10,2016-03-13,2015/16,438,Pre-pandemic,354,84
-0.05115801923311869,-0.0810219219749404,-0.023252230663563855,-0.13626109288499083,0.03242691299284714,0.12366666666666666,160,Influenza A/H3,2016,11,2016-03-20,2015/16,445,Pre-pandemic,354,91
-0.1774254084511715,-0.21136510393399277,-0.1437448098482106,-0.27605962358690495,-0.08193794104265124,0,161,Influenza A/H3,2016,12,2016-03-27,2015/16,452,Pre-pandemic,354,98
-0.29079633316558295,-0.33215578263747547,-0.24968462757102294,-0.41523571778677165,-0.1680041049666187,0,162,Influenza A/H3,2016,13,2016-04-03,2015/16,459,Pre-pandemic,354,105
-0.3754412171735444,-0.4123233637661181,-0.3373156988248518,-0.4821972546536991,-0.271208191020448,0,163,Influenza A/H3,2016,14,2016-04-10,2015/16,466,Pre-pandemic,354,112
-0.42836827413212664,-0.4769065090594109,-0.38300392110364623,-0.57164369518016,-0.30424940473569145,0,164,Influenza A/H3,2016,15,2016-04-17,2015/16,473,Pre-pandemic,354,119
-0.450497545004652,-0.5069423165823241,-0.393735802959283,-0.6210532872412029,-0.2950740304253882,0,165,Influenza A/H3,2016,16,2016-04-24,2015/16,480,Pre-pandemic,354,126
-0.4356653495739904,-0.4878197883732357,-0.3842261457591498,-0.5904112062293799,-0.29236849765003836,0,166,Influenza A/H3,2016,17,2016-05-01,2015/16,487,Pre-pandemic,354,133
-0.38966964474160215,-0.4473487752155556,-0.3326965363754416,-0.568033666429401,-0.22927973051369613,0,167,Influenza A/H3,2016,18,2016-05-08,2015/16,494,Pre-pandemic,354,140
-0.33664461678671564,-0.4064673680921904,-0.2714953374639799,-0.5413834772761087,-0.15104340950908607,3.333333333333333e-4,168,Influenza A/H3,2016,19,2016-05-15,2015/16,501,Pre-pandemic,354,147
-0.2868394157058196,-0.34839496916589174,-0.229306518310314,-0.47378142027868064,-0.11422444430119967,6.666666666666666e-4,169,Influenza A/H3,2016,20,2016-05-22,2015/16,508,Pre-pandemic,354,154
-0.2358977063848764,-0.3013181693131348,-0.1724253720410126,-0.4283781706700505,-0.06176489252294323,0.007666666666666666,170,Influenza A/H3,2016,21,2016-05-29,2015/16,515,Pre-pandemic,354,161
-0.17607938462653183,-0.2510502453639244,-0.10602040907643573,-0.39897241464244926,0.03967604503170781,0.049666666666666665,171,Influenza A/H3,2016,22,2016-06-05,2015/16,522,Pre-pandemic,354,168
-0.10591096309150005,-0.17130243900830788,-0.04094759082127719,-0.3072393664171747,0.08987403177538938,0.13466666666666666,172,Influenza A/H3,2016,40,2016-10-09,2016/17,283,Pre-pandemic,346,-63
-0.028198158838089515,-0.0972332808712294,0.03773912419045844,-0.23073409533374692,0.16929152913474663,0.39166666666666666,173,Influenza A/H3,2016,41,2016-10-16,2016/17,290,Pre-pandemic,346,-56
0.04614648634810914,-0.029439454156995892,0.1184404654940665,-0.17729256211289662,0.2662866512466181,0.654,174,Influenza A/H3,2016,42,2016-10-23,2016/17,297,Pre-pandemic,346,-49
0.1121568556850614,0.04770089322049853,0.18055304750804768,-0.07997446042940597,0.308480236920006,0.888,175,Influenza A/H3,2016,43,2016-10-30,2016/17,304,Pre-pandemic,346,-42
0.1783139292024145,0.11454786750354695,0.24225217006660027,-0.006251496982853096,0.36277785492664794,0.968,176,Influenza A/H3,2016,44,2016-11-06,2016/17,311,Pre-pandemic,346,-35
0.25138072475567297,0.1827537431919516,0.320637370161137,0.03698894106161629,0.4643419227058943,0.99,177,Influenza A/H3,2016,45,2016-11-13,2016/17,318,Pre-pandemic,346,-28
0.33231888829734824,0.27284504603296955,0.39127111345376564,0.15519658890536095,0.5134643092275483,0.9996666666666667,178,Influenza A/H3,2016,46,2016-11-20,2016/17,325,Pre-pandemic,346,-21
0.41705437521600164,0.35941792938317463,0.47289058501156744,0.25643070999631545,0.5919187793065265,1,179,Influenza A/H3,2016,47,2016-11-27,2016/17,332,Pre-pandemic,346,-14
0.47526695654382256,0.41103732786581837,0.5376738405164811,0.29387232435801275,0.6769003689187587,1,180,Influenza A/H3,2016,48,2016-12-04,2016/17,339,Pre-pandemic,346,-7
0.5004051485959491,0.4464633828866409,0.5554997763376219,0.3533317275878112,0.6627958136923248,1,181,Influenza A/H3,2016,49,2016-12-11,2016/17,346,Pre-pandemic,346,0
0.49456772259400905,0.4533425290083104,0.5352516916161814,0.37940764435502833,0.6170150452955814,1,182,Influenza A/H3,2016,50,2016-12-18,2016/17,353,Pre-pandemic,346,7
0.45147800879567734,0.4070855954479915,0.4977528157646698,0.3202610802585256,0.5922107440015563,1,183,Influenza A/H3,2016,51,2016-12-25,2016/17,360,Pre-pandemic,346,14
0.375062900454882,0.3393546240322536,0.4123492494242895,0.2693416230693931,0.4900287261166052,1,184,Influenza A/H3,2016,52,2017-01-01,2016/17,366,Pre-pandemic,346,20
0.27007203529993884,0.241022485738549,0.29902505118298794,0.18843779594741863,0.3560625040285407,1,185,Influenza A/H3,2017,1,2017-01-08,2016/17,373,Pre-pandemic,346,27
0.16294750425735494,0.126906363011835,0.19759130842254957,0.060096064370674586,0.26410054399080496,0.9993333333333333,186,Influenza A/H3,2017,2,2017-01-15,2016/17,380,Pre-pandemic,346,34
0.06059657492055459,0.031151137990191646,0.08868502866589556,-0.020398105867999682,0.14417536964960512,0.9296666666666666,187,Influenza A/H3,2017,3,2017-01-22,2016/17,387,Pre-pandemic,346,41
-0.033331282427374376,-0.06235094211021108,-0.006067087480672306,-0.1128103133729121,0.04478118430317521,0.20533333333333334,188,Influenza A/H3,2017,4,2017-01-29,2016/17,394,Pre-pandemic,346,48
-0.11473092340752578,-0.14790607957183788,-0.08174117674789394,-0.21205093491097873,-0.01830096054076752,0.009333333333333334,189,Influenza A/H3,2017,5,2017-02-05,2016/17,401,Pre-pandemic,346,55
-0.1796351657918569,-0.20755727812002367,-0.15327771909013754,-0.2612602117058635,-0.1014460544616642,0,190,Influenza A/H3,2017,6,2017-02-12,2016/17,408,Pre-pandemic,346,62
-0.23298016255812115,-0.2673810485478245,-0.1999640091938506,-0.3362550072812978,-0.13644906558229516,0,191,Influenza A/H3,2017,7,2017-02-19,2016/17,415,Pre-pandemic,346,69
-0.292116791517786,-0.33454432961360725,-0.24903906048497437,-0.41422297539755926,-0.17129209258750253,0,192,Influenza A/H3,2017,8,2017-02-26,2016/17,422,Pre-pandemic,346,76
-0.35554378117284724,-0.3924337038687613,-0.3216357795184086,-0.46160132663267345,-0.25682262608958834,0,193,Influenza A/H3,2017,9,2017-03-05,2016/17,429,Pre-pandemic,346,83
-0.4217580873228157,-0.468090226980844,-0.37640923815255634,-0.5585277176933953,-0.2982248288320721,0,194,Influenza A/H3,2017,10,2017-03-12,2016/17,436,Pre-pandemic,346,90
-0.45283866328356615,-0.5099587341853284,-0.39498622672985095,-0.6175379539929913,-0.29691419808726105,0,195,Influenza A/H3,2017,11,2017-03-19,2016/17,443,Pre-pandemic,346,97
-0.43902544029080004,-0.49007938143540786,-0.3858525399947741,-0.5932888460719524,-0.2931675095849171,0,196,Influenza A/H3,2017,12,2017-03-26,2016/17,450,Pre-pandemic,346,104
-0.38376205612211933,-0.4465435057866176,-0.3253294730457451,-0.5655487064911678,-0.22198411877872354,0,197,Influenza A/H3,2017,13,2017-04-02,2016/17,457,Pre-pandemic,346,111
-0.32239088928728865,-0.38927903979043355,-0.25764762193643076,-0.5282809010651561,-0.12992453762171194,3.333333333333333e-4,198,Influenza A/H3,2017,14,2017-04-09,2016/17,464,Pre-pandemic,346,118
-0.25278058073753273,-0.31383534946232094,-0.19762420427282346,-0.4320237125012354,-0.08283447098825286,0.0013333333333333333,199,Influenza A/H3,2017,15,2017-04-16,2016/17,471,Pre-pandemic,346,125
-0.18230945338969096,-0.2484575223599056,-0.11635327563292264,-0.3751292915009219,-0.004027870431895913,0.023666666666666666,200,Influenza A/H3,2017,16,2017-04-23,2016/17,478,Pre-pandemic,346,132
-0.11251683049186889,-0.1906899009840245,-0.04089155234692188,-0.33489945857789155,0.10821564551403122,0.15233333333333332,201,Influenza A/H3,2017,17,2017-04-30,2016/17,485,Pre-pandemic,346,139
-0.049647517231973026,-0.11599338004190074,0.014137158426125174,-0.2469183329646004,0.15501463097721147,0.2956666666666667,202,Influenza A/H3,2017,18,2017-05-07,2016/17,492,Pre-pandemic,346,146
0.007299102925892642,-0.06243009216219475,0.07499439517753348,-0.19525894031636876,0.20904096665261673,0.5293333333333333,203,Influenza A/H3,2017,19,2017-05-14,2016/17,499,Pre-pandemic,346,153
0.04200245299650773,-0.0354244274780815,0.12290818838398299,-0.1806181462897427,0.26930073522853937,0.6506666666666666,204,Influenza A/H3,2017,20,2017-05-21,2016/17,506,Pre-pandemic,346,160
0.05777863052504628,-0.010375284108888327,0.128117433791469,-0.1338838681281554,0.2610310992332364,0.7136666666666667,205,Influenza A/H3,2017,40,2017-10-08,2017/18,281,Pre-pandemic,358,-77
0.0557892095327408,-0.007096207005486965,0.12246490658938436,-0.13452537648523505,0.2476357630952896,0.73,206,Influenza A/H3,2017,41,2017-10-15,2017/18,288,Pre-pandemic,358,-70
0.05987459782836191,-0.013630692271556222,0.13467540837133396,-0.15464445822470493,0.2736003244897104,0.7063333333333334,207,Influenza A/H3,2017,42,2017-10-22,2017/18,295,Pre-pandemic,358,-63
0.07205300920396462,0.0072397574023304045,0.14033337884133645,-0.1210953161770806,0.27606051043952506,0.7686666666666667,208,Influenza A/H3,2017,43,2017-10-29,2017/18,302,Pre-pandemic,358,-56
0.09976802154819886,0.031164507576628364,0.1659468373321611,-0.09372232618217294,0.29559141965375063,0.84,209,Influenza A/H3,2017,44,2017-11-05,2017/18,309,Pre-pandemic,358,-49
0.1447746181802272,0.06899951774004953,0.21488704789738833,-0.06731527693283146,0.360146986798653,0.8986666666666666,210,Influenza A/H3,2017,45,2017-11-12,2017/18,316,Pre-pandemic,358,-42
0.2062680229519145,0.1461073463392255,0.2689149679463353,0.034287107950201526,0.3783088323911519,0.9926666666666667,211,Influenza A/H3,2017,46,2017-11-19,2017/18,323,Pre-pandemic,358,-35
0.28619452864577677,0.23472967219708285,0.33631676499619556,0.1345829647588062,0.4402672554206459,0.9996666666666667,212,Influenza A/H3,2017,47,2017-11-26,2017/18,330,Pre-pandemic,358,-28
0.3684952086286386,0.3088053756365574,0.42884829681201053,0.19623136776801053,0.5550227862304393,1,213,Influenza A/H3,2017,48,2017-12-03,2017/18,337,Pre-pandemic,358,-21
0.45309901040256384,0.4006434127081582,0.5068282747315396,0.3104233943182375,0.6054923489477616,1,214,Influenza A/H3,2017,49,2017-12-10,2017/18,344,Pre-pandemic,358,-14
0.5248954277385276,0.4828824237504912,0.5667978645744352,0.40643552262333216,0.654840742909334,1,215,Influenza A/H3,2017,50,2017-12-17,2017/18,351,Pre-pandemic,358,-7
0.5313287989729663,0.4864885778314103,0.5798697899167662,0.39737250171797694,0.6741416688557724,1,216,Influenza A/H3,2017,51,2017-12-24,2017/18,358,Pre-pandemic,358,0
0.46348411080781515,0.4260172641334361,0.5029199990377444,0.3565087964190627,0.5781579904021061,1,217,Influenza A/H3,2017,52,2017-12-31,2017/18,365,Pre-pandemic,358,7
0.3341972272091076,0.30576883434378765,0.36240295885225615,0.25371574063141134,0.4159273315704801,1,218,Influenza A/H3,2018,1,2018-01-07,2017/18,372,Pre-pandemic,358,14
0.20505328549245982,0.17064590463437979,0.23734996459326063,0.10786078554504445,0.3006093815481383,1,219,Influenza A/H3,2018,2,2018-01-14,2017/18,379,Pre-pandemic,358,21
0.090823420562125,0.0639515567015898,0.1164091240648617,0.015031273347748009,0.16562952054388314,0.992,220,Influenza A/H3,2018,3,2018-01-21,2017/18,386,Pre-pandemic,358,28
-2.952468777168704e-4,-0.02259506708423742,0.021583081517998925,-0.06659810922288703,0.067878456214243807,0.49633333333333335,221,Influenza A/H3,2018,4,2018-01-28,2017/18,393,Pre-pandemic,358,35
-0.03957641833732062,-0.06854166358161118,-0.010972923195553097,-0.12628913084391177,0.04830149502004654,0.17566666666666667,222,Influenza A/H3,2018,5,2018-02-04,2017/18,400,Pre-pandemic,358,42
-0.021377964152285767,-0.044124221112624706,9.285008563786334e-5,-0.08727932125551614,0.045967901373673355,0.25133333333333335,223,Influenza A/H3,2018,6,2018-02-11,2017/18,407,Pre-pandemic,358,49
0.037308396067636806,0.01666474270200302,0.05899395876049107,-0.02388907235051609,0.10064018195313341,0.8776666666666667,224,Influenza A/H3,2018,7,2018-02-18,2017/18,414,Pre-pandemic,358,56
0.06926678045820678,0.041772823554971694,0.09639709788612527,-0.012106926738169465,0.15212979148851993,0.953,225,Influenza A/H3,2018,8,2018-02-25,2017/18,421,Pre-pandemic,358,63
0.05468397062179653,0.032921824542914147,0.07706495378634948,-0.008919422042223575,0.12213409122724268,0.9563333333333334,226,Influenza A/H3,2018,9,2018-03-04,2017/18,428,Pre-pandemic,358,70
0.003903554108871443,-0.01932615475235,0.026341998196167893,-0.06223637083592244,0.0724055386536788,0.5483333333333333,227,Influenza A/H3,2018,10,2018-03-11,2017/18,435,Pre-pandemic,358,77
-0.053477454793882995,-0.08292674356492657,-0.02346031176357921,-0.13837644356847278,0.031197062660693033,0.11233333333333333,228,Influenza A/H3,2018,11,2018-03-18,2017/18,442,Pre-pandemic,358,84
-0.1095818683163654,-0.1322362706305118,-0.08531025652412838,-0.1735051780058657,-0.04157405192446007,0.001,229,Influenza A/H3,2018,12,2018-03-25,2017/18,449,Pre-pandemic,358,91
-0.16956654066688337,-0.20006553341960576,-0.14075545722038751,-0.25595628481938076,-0.08486785821391202,0,230,Influenza A/H3,2018,13,2018-04-01,2017/18,456,Pre-pandemic,358,98
-0.26391288736321705,-0.3022745757157692,-0.2291738954756808,-0.3726884666136759,-0.15881953736663554,0,231,Influenza A/H3,2018,14,2018-04-08,2017/18,463,Pre-pandemic,358,105
-0.4032902012949675,-0.43456586025359045,-0.3693264080958658,-0.4991231220358232,-0.31049204927609825,0,232,Influenza A/H3,2018,15,2018-04-15,2017/18,470,Pre-pandemic,358,112
-0.561477755447918,-0.6058854943100591,-0.5169263428440887,-0.7033791897206176,-0.4307412974108501,0,233,Influenza A/H3,2018,16,2018-04-22,2017/18,477,Pre-pandemic,358,119
-0.6646223098102868,-0.721257769513725,-0.6084527680110245,-0.8417641874448563,-0.49854965162640674,0,234,Influenza A/H3,2018,17,2018-04-29,2017/18,484,Pre-pandemic,358,126
-0.6905431313703001,-0.7430991651703637,-0.6394700283804629,-0.8500360377480217,-0.5445631304306221,0,235,Influenza A/H3,2018,18,2018-05-06,2017/18,491,Pre-pandemic,358,133
-0.6420759418009812,-0.7038305159754932,-0.5841134929937869,-0.8253070063727225,-0.47777481389777243,0,236,Influenza A/H3,2018,19,2018-05-13,2017/18,498,Pre-pandemic,358,140
-0.5309392723688526,-0.5986627834683512,-0.46230141389759805,-0.7355118702723269,-0.3341252467575227,0,237,Influenza A/H3,2018,20,2018-05-20,2017/18,505,Pre-pandemic,358,147
-0.3544587963073229,-0.41636635205320816,-0.29333668215152653,-0.5410675009017702,-0.1791358106074436,0,238,Influenza A/H3,2018,22,2018-06-03,2017/18,519,Pre-pandemic,358,161
-0.1318803220132012,-0.20224061947728733,-0.06740983102892972,-0.3271798999534298,0.058770891325699515,0.088,239,Influenza A/H3,2018,25,2018-06-24,2017/18,540,Pre-pandemic,358,182
0.06220925146741818,-0.014881764560821797,0.13708531858415995,-0.1635484225596426,0.2927995553109244,0.7076666666666667,240,Influenza A/H3,2018,40,2018-10-07,2018/19,280,Pre-pandemic,364,-84
0.21586345615700764,0.1511481498807864,0.280819860061985,0.019951602733922547,0.42606418704333726,0.9816666666666667,241,Influenza A/H3,2018,41,2018-10-14,2018/19,287,Pre-pandemic,364,-77
0.324661825134019,0.2629321584348171,0.3862893755882072,0.1385319598413399,0.5183061379223396,1,242,Influenza A/H3,2018,42,2018-10-21,2018/19,294,Pre-pandemic,364,-70
0.3813050610768165,0.3087014862057409,0.4500292151973616,0.1767844693216324,0.5992300360540798,1,243,Influenza A/H3,2018,43,2018-10-28,2018/19,301,Pre-pandemic,364,-63
0.3809557726524695,0.3169579462710631,0.4428374139146225,0.20310158680125984,0.5771178498651365,1,244,Influenza A/H3,2018,44,2018-11-04,2018/19,308,Pre-pandemic,364,-56
0.33886117901821255,0.278861081992163,0.39634157752412735,0.16224412430110927,0.513563692106735,1,245,Influenza A/H3,2018,45,2018-11-11,2018/19,315,Pre-pandemic,364,-49
0.30237429814150163,0.23620913867141802,0.36972725609345836,0.11166835495861895,0.49793136337175636,0.9993333333333333,246,Influenza A/H3,2018,46,2018-11-18,2018/19,322,Pre-pandemic,364,-42
0.28683284908092244,0.23338377238666763,0.3419923467797894,0.13500922759857625,0.45684950403501456,1,247,Influenza A/H3,2018,47,2018-11-25,2018/19,329,Pre-pandemic,364,-35
0.29566010004341425,0.2521163379517295,0.3400842038128622,0.1677980269820945,0.4311677523393605,1,248,Influenza A/H3,2018,48,2018-12-02,2018/19,336,Pre-pandemic,364,-28
0.3334711579343139,0.2830517218427824,0.3839212828154557,0.19785043948938585,0.48393325847417945,1,249,Influenza A/H3,2018,49,2018-12-09,2018/19,343,Pre-pandemic,364,-21
0.40343276067630285,0.3655982496358059,0.4419477854362812,0.2925105808041965,0.5243381459722465,1,250,Influenza A/H3,2018,50,2018-12-16,2018/19,350,Pre-pandemic,364,-14
0.4858379095577803,0.456413361506089,0.514562623020389,0.400145240670676,0.5712446689121383,1,251,Influenza A/H3,2018,51,2018-12-23,2018/19,357,Pre-pandemic,364,-7
0.49438367576844655,0.45903166456478584,0.529579283255659,0.3889423491708979,0.5982487672678469,1,252,Influenza A/H3,2018,52,2018-12-30,2018/19,364,Pre-pandemic,364,0
0.4113874416770016,0.3826932336115312,0.43931600249646796,0.32925765701798987,0.49346174118451164,1,253,Influenza A/H3,2018,1,2019-01-06,2018/19,371,Pre-pandemic,364,7
0.2628967325993057,0.24328290405385933,0.28228030360692613,0.20707337827406405,0.32111021386582084,1,254,Influenza A/H3,2019,2,2019-01-13,2018/19,378,Pre-pandemic,364,14
0.1600024357021539,0.13456589512036077,0.18567470827561872,0.08712462802815309,0.23239472832174815,1,255,Influenza A/H3,2019,3,2019-01-20,2018/19,385,Pre-pandemic,364,21
0.13077320526998992,0.11163156719414236,0.15021922504756846,0.07260838034244785,0.1886915028370627,1,256,Influenza A/H3,2019,4,2019-01-27,2018/19,392,Pre-pandemic,364,28
0.1458815845999073,0.12970822544183647,0.16322160521328022,0.09917098452188389,0.19333178103854107,1,257,Influenza A/H3,2019,5,2019-02-03,2018/19,399,Pre-pandemic,364,35
0.09386522902089167,0.07251958124847335,0.11518007403561215,0.0318236759322988,0.1569637895146367,0.9976666666666667,258,Influenza A/H3,2019,6,2019-02-10,2018/19,406,Pre-pandemic,364,42
-0.05486064496222687,-0.07077219607982532,-0.038120165141431794,-0.10152581117470598,-0.006040661720372412,0.015666666666666666,259,Influenza A/H3,2019,7,2019-02-17,2018/19,413,Pre-pandemic,364,49
-0.2622499136834815,-0.2813419333853544,-0.24257153773468176,-0.3173132944939681,-0.20898931063188048,0,260,Influenza A/H3,2019,8,2019-02-24,2018/19,420,Pre-pandemic,364,56
-0.38317462688217097,-0.4077906963346847,-0.35886821414213554,-0.4557314429387129,-0.3131953380811452,0,261,Influenza A/H3,2019,9,2019-03-03,2018/19,427,Pre-pandemic,364,63
-0.38082224223595995,-0.4005896736424237,-0.36207675617653434,-0.43937327237010093,-0.32643865896383156,0,262,Influenza A/H3,2019,10,2019-03-10,2018/19,434,Pre-pandemic,364,70
-0.28291493021948977,-0.30800588817646557,-0.25688006702158805,-0.35636054953613666,-0.2092143927358037,0,263,Influenza A/H3,2019,11,2019-03-17,2018/19,441,Pre-pandemic,364,77
-0.19285735515857594,-0.22423082217889267,-0.15958454103067266,-0.2803793617634055,-0.10415961415050018,0,264,Influenza A/H3,2019,12,2019-03-24,2018/19,448,Pre-pandemic,364,84
-0.1366912015581807,-0.16090120124848117,-0.11248682478568939,-0.20586610021724966,-0.06785346423713494,3.333333333333333e-4,265,Influenza A/H3,2019,13,2019-03-31,2018/19,455,Pre-pandemic,364,91
-0.11698850919647219,-0.1509322086914544,-0.08456382055753231,-0.2115903848461588,-0.026429984259494072,0.004666666666666667,266,Influenza A/H3,2019,14,2019-04-07,2018/19,462,Pre-pandemic,364,98
-0.14098824920598085,-0.18174400224230958,-0.09844449733319172,-0.26321370437140024,-0.02148308008280603,0.008666666666666666,267,Influenza A/H3,2019,15,2019-04-14,2018/19,469,Pre-pandemic,364,105
-0.20718901923517885,-0.23810564183318084,-0.1723702103629119,-0.3050979881864272,-0.10918242206790447,0,268,Influenza A/H3,2019,16,2019-04-21,2018/19,476,Pre-pandemic,364,112
-0.2943249204202605,-0.33215374832818845,-0.25660596657537815,-0.40507182660107344,-0.1888481358065077,0,269,Influenza A/H3,2019,17,2019-04-28,2018/19,483,Pre-pandemic,364,119
-0.33476939444332254,-0.3811884128526326,-0.28534034867126623,-0.4700977950680542,-0.19992638710803884,0,270,Influenza A/H3,2019,18,2019-05-05,2018/19,490,Pre-pandemic,364,126
-0.30328742860011904,-0.34381062954724095,-0.26517560413160757,-0.4224417054547103,-0.18893867651509552,0,271,Influenza A/H3,2019,19,2019-05-12,2018/19,497,Pre-pandemic,364,133
-0.2190200543998464,-0.2634276757146683,-0.17243208464567217,-0.3534450258090762,-0.09118433153873585,0,272,Influenza A/H3,2019,20,2019-05-19,2018/19,504,Pre-pandemic,364,140
-0.1272335065956387,-0.1827470075181259,-0.07311421978661548,-0.29005316250201785,0.031410252471619625,0.059666666666666666,273,Influenza A/H3,2019,40,2019-10-06,2019/20,279,Pre-pandemic,328,-49
-0.04514479800851534,-0.08955291232423868,0.0019014754126978062,-0.17846949334177128,0.08324805244636135,0.259,274,Influenza A/H3,2019,41,2019-10-13,2019/20,286,Pre-pandemic,328,-42
0.0405778136612569,-0.0013263882365930346,0.08122504685519627,-0.08567639406089382,0.1637901661449892,0.745,275,Influenza A/H3,2019,42,2019-10-20,2019/20,293,Pre-pandemic,328,-35
0.15279258571487553,0.1022425430793843,0.20287620087232305,0.00338211037177985,0.303012203852396,0.977,276,Influenza A/H3,2019,43,2019-10-27,2019/20,300,Pre-pandemic,328,-28
0.30136429636339246,0.2596003238839788,0.34320889073332617,0.1795517973447949,0.42795243143311323,1,277,Influenza A/H3,2019,44,2019-11-03,2019/20,307,Pre-pandemic,328,-21
0.4673758647960331,0.4308326149659676,0.5026227218989754,0.36184357860403926,0.5804506394874246,1,278,Influenza A/H3,2019,45,2019-11-10,2019/20,314,Pre-pandemic,328,-14
0.5677085418160255,0.52450325017172,0.6135190743084913,0.4368406631053502,0.7022176927722991,1,279,Influenza A/H3,2019,46,2019-11-17,2019/20,321,Pre-pandemic,328,-7
0.5823977988594078,0.5472663483320306,0.6191615790265996,0.47752052101213044,0.6925129610708141,1,280,Influenza A/H3,2019,47,2019-11-24,2019/20,328,Pre-pandemic,328,0
0.507690233842597,0.481507668981102,0.5333747201131782,0.43562336684618275,0.5843090433538005,1,281,Influenza A/H3,2019,48,2019-12-01,2019/20,335,Pre-pandemic,328,7
0.3149741235365937,0.28620159492272323,0.3443829716415152,0.23242315354497536,0.4018905102564345,1,282,Influenza A/H3,2019,1,2020-01-05,2019/20,370,Pre-pandemic,328,42
0.001670476652779751,-0.020997495865840765,0.024866100001944114,-0.06471293238780855,0.06993287998589462,0.52,283,Influenza A/H3,2020,2,2020-01-12,2019/20,377,Pre-pandemic,328,49
-0.3694108420348501,-0.39773088792745326,-0.34157122971905673,-0.4514137397554888,-0.2898623686349618,0,284,Influenza A/H3,2020,3,2020-01-19,2019/20,384,Pre-pandemic,328,56
-0.5453639808095341,-0.5792420329896941,-0.5094806164078098,-0.6465006358714378,-0.44547924657693777,0,285,Influenza A/H3,2020,4,2020-01-26,2019/20,391,Pre-pandemic,328,63
-0.4604132453851504,-0.48642642329373653,-0.4350410459869727,-0.5372372688395445,-0.38697287782220136,0,286,Influenza A/H3,2020,5,2020-02-02,2019/20,398,Pre-pandemic,328,70
-0.18263415520939974,-0.21197410736490796,-0.15486264867996358,-0.26943883595171575,-0.10156199781223973,0,287,Influenza A/H3,2020,6,2020-02-09,2019/20,405,Pre-pandemic,328,77
0.015348001356702223,-0.02290249391034549,0.05432595947919161,-0.09162683113170335,0.12591822003227815,0.61,288,Influenza A/H3,2020,7,2020-02-16,2019/20,412,Pre-pandemic,328,84
0.0705609527896911,0.040194762391780214,0.10228978101422848,-0.016416374848124058,0.16121501973859162,0.9393333333333334,289,Influenza A/H3,2020,8,2020-02-23,2019/20,419,Pre-pandemic,328,91
0.0017759694704224671,-0.035479623233686475,0.036735712143387333,-0.10275724178438031,0.10386920666285147,0.5146666666666667,290,Influenza A/H3,2020,9,2020-03-01,2019/20,426,Pre-pandemic,328,98
